source,id,price,area,rooms,floor,storeys,bathroom_count,new_building,F_Furniture,F_Security,F_Air Conditioner,F_Balcony,F_Heating System,F_Internet,F_Elevator,latitude,longitude,building_type_Monolit,building_type_Other,building_type_Panel,building_type_Stone,condition_Good Condition,condition_Needs Renovation/Repair,condition_New/Excellent Condition,condition_Other,coordinates,SL_opera,SL_malibu,SL_aua,SL_zvartnoc,SL_dalma,SL_yerevan_mall,SL_shumyan_cemetery,SL_nork_cemetery,SL_central_cemetery,SL_davtashen_cemetery,SL_zeytun_cemetery,SL_yerablur,SL_avan_cemetery,SL_baghramyan_subway,SL_shengavit_subway,SL_barekamutyun_subway,SL_yeritasardakan_subway,SL_zoravar_subway,SL_sasunci_subway,SL_gorcarain_subway,SL_gergin_subway,SL_charbakh_subway,SL_avan,SL_massiv,L_payment_terminal,L_pharmacy,L_atm,L_car_wash,L_waste_disposal,L_parking,L_bank,L_clinic,L_fuel,L_school,L_place_of_worship,L_music_school,L_university,L_kindergarten,L_bus_station,L_hospital,L_prison,L_stripclub
myrealty,123990,325000.0,121.0,3.0,3.0,13.0,1.0,1,0,0,0,0,0,0,0,44.499472776670245,40.180107053322125,1,0,0,0,0,0,1,0,"(40.180107053322125, 44.499472776670245)",1479,794,1434,8960,942,2748,4181,4260,4673,5152,5355,4523,7000,1965,4080,1909,1862,1462,2909,4341,3610,5011,8268,4530,0,1,6,2,0,7,1,1,0,2,0,0,0,0,0,2,0,0
myrealty,123386,430000.0,117.0,3.0,4.0,4.0,2.0,0,1,1,1,0,1,1,0,44.514048989347714,40.1861605885798,0,0,0,1,0,0,1,0,"(40.1861605885798, 44.514048989347714)",90,619,1072,10356,2311,3609,5086,2877,4463,5177,4000,5932,5590,2117,5174,2011,495,1668,3557,5181,4798,6248,6861,4932,15,9,32,1,4,4,8,2,0,2,0,0,2,1,0,1,0,0
myrealty,123359,165000.0,90.0,4.0,4.0,10.0,1.0,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123,0,0,1,0,1,0,0,0,"(40.17296185385123, 44.52003469603711)",1509,1519,2537,10414,2768,2563,6097,3168,2939,6670,4921,5841,6035,3501,4261,3408,1473,695,2316,3984,4056,5510,7364,3458,3,5,10,5,2,7,0,0,3,5,1,1,2,0,0,0,0,0
myrealty,123306,180000.0,125.0,4.0,5.0,5.0,2.0,0,0,0,0,0,0,0,0,44.51982215070216,40.1747638304342,0,0,0,1,0,0,1,0,"(40.1747638304342, 44.51982215070216)",1312,1364,2358,10442,2707,2708,5991,3045,3119,6493,4751,5878,5914,3337,4398,3242,1273,760,2486,4155,4169,5629,7240,3657,2,4,11,1,2,7,2,1,1,3,1,1,2,0,0,0,0,0
myrealty,123298,250000.0,148.0,4.0,4.0,4.0,2.0,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,0,0,0,1,0,1,0,0,"(40.177015330930764, 44.519048808509375)",1054,1155,2115,10441,2609,2874,5827,2939,3367,6249,4565,5893,5802,3108,4549,3011,1025,869,2689,4356,4289,5753,7123,3905,3,7,10,2,5,10,5,1,0,2,0,1,0,0,1,0,0,0
myrealty,123218,165000.0,94.0,3.0,3.0,11.0,1.0,0,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846,0,0,1,0,1,0,0,0,"(40.16624129129846, 44.51488777979646)",2197,1959,3043,9843,2662,1717,6112,4009,2666,7098,5785,5262,6869,3885,3422,3807,2260,599,1451,3119,3264,4701,8201,2719,0,7,4,4,2,4,4,0,0,5,1,0,0,2,0,2,0,0
myrealty,123214,325000.00000000006,140.0,4.0,7.0,10.0,2.0,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,0,0,1,0,0,0,1,0,"(40.177015330930764, 44.519048808509375)",1054,1155,2115,10441,2609,2874,5827,2939,3367,6249,4565,5893,5802,3108,4549,3011,1025,869,2689,4356,4289,5753,7123,3905,3,7,10,2,5,10,5,1,0,2,0,1,0,0,1,0,0,0
myrealty,123196,180000.0,80.0,3.0,9.0,14.0,1.0,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909,0,0,1,0,0,0,1,0,"(40.19625664909909, 44.4672332201912)",4221,3760,3190,7485,2625,5349,956,6768,7913,3105,6943,4252,9030,2257,5923,2362,4609,4724,5740,6692,5275,6181,10112,7425,1,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0
myrealty,123183,161000.0,80.0,3.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.51240035,40.1775186,0,0,0,1,1,0,0,0,"(40.1775186, 44.51240035)",970,721,1790,9913,2041,2659,5290,3380,3727,5897,4829,5384,6218,2703,4269,2615,1157,700,2586,4217,3944,5407,7525,3989,6,1,16,1,3,15,11,1,0,3,0,0,0,0,1,0,0,0
myrealty,123079,380000.0,124.0,3.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,0,0,0,1,1,0,0,0,"(40.1861605885798, 44.514048989347714)",90,619,1072,10356,2311,3609,5086,2877,4463,5177,4000,5932,5590,2117,5174,2011,495,1668,3557,5181,4798,6248,6861,4932,15,9,32,1,4,4,8,2,0,2,0,0,2,1,0,1,0,0
myrealty,123034,150000.00000000003,76.0,3.0,3.0,6.0,1.0,0,0,0,0,0,0,0,0,44.49857435,40.20958515,0,0,0,1,1,0,0,0,"(40.20958515, 44.49857435)",2974,3055,1971,10487,3496,6027,3816,4499,7379,2371,4056,6757,6239,1431,7271,1437,3167,4419,6156,7618,6730,8012,7207,7705,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,0,0
myrealty,122998,182000.0,110.0,4.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,44.48842560030741,40.19502146089586,0,0,0,1,1,0,0,0,"(40.19502146089586, 44.48842560030741)",2477,2128,1392,8852,1770,4523,2755,4963,6524,3274,5275,4938,7293,517,5575,600,2846,3327,4767,6061,4997,6220,8423,6419,10,6,4,2,15,4,4,0,0,2,0,0,4,0,0,1,0,0
myrealty,141356,160000.0,53.0,2.0,4.0,4.0,1.0,0,1,0,1,1,1,1,0,44.50948029563954,40.17885352616499,0,0,0,1,1,0,0,0,"(40.17885352616499, 44.50948029563954)",926,484,1568,9719,1786,2717,5003,3528,3997,5644,4866,5214,6339,2441,4274,2356,1204,879,2703,4300,3909,5365,7636,4172,8,5,23,5,1,10,6,2,0,1,1,1,1,3,0,0,0,0
myrealty,122985,130000.0,67.0,2.0,6.0,8.0,1.0,0,0,0,0,0,0,0,0,44.44736525,40.2167556,0,0,0,1,1,0,0,0,"(40.2167556, 44.44736525)",6691,6367,5552,8198,5451,8179,2208,8853,10688,2618,8405,6392,10614,4499,8631,4608,7033,7479,8576,9477,7974,8684,11483,10261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myrealty,122945,211500.0,85.0,3.0,3.0,10.0,1.0,1,0,0,0,0,0,0,0,44.48439985,40.14520375,1,0,0,0,0,0,1,0,"(40.14520375, 44.48439985)",5232,4662,5521,7174,3784,1776,6348,7491,4673,8690,9136,3060,10357,5840,127,5823,5466,3733,2198,1297,585,1260,11687,2879,3,8,6,2,6,3,0,0,0,5,0,0,0,2,0,0,0,0
myrealty,123019,215000.00000000003,89.0,3.0,4.0,4.0,1.0,0,1,1,0,0,1,0,0,44.499437857296144,40.19210576699806,0,0,0,1,0,0,1,0,"(40.19210576699806, 44.499437857296144)",1492,1240,428,9500,1720,4082,3729,4022,5686,3942,4570,5323,6477,746,5372,655,1856,2561,4221,5675,4863,6209,7661,5801,2,3,2,3,4,2,2,1,1,3,0,0,0,0,0,0,0,0
myrealty,122908,210000.0,83.0,3.0,5.0,6.0,1.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,0,0,0,1,1,0,0,0,"(40.21673211791397, 44.583870697678144)",6767,7453,7265,17145,9120,9832,11036,4122,8266,9098,3233,12767,1256,7951,11537,7858,6406,7918,9497,11098,11337,12795,257,10027,0,7,11,2,0,2,3,0,1,1,0,0,0,0,0,0,0,0
myrealty,122893,350000.0,110.0,3.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.525275644939626,40.18489525304254,0,1,0,0,1,0,0,0,"(40.18489525304254, 44.525275644939626)",873,1482,1956,11204,3193,3897,6045,2028,3964,5906,3542,6714,4851,3006,5566,2897,480,1884,3703,5372,5284,6749,6158,4820,0,2,11,1,1,6,3,1,0,1,0,0,12,0,0,2,0,0
myrealty,122879,79500.0,30.0,1.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,0,0,0,1,1,0,0,0,"(40.1861605885798, 44.514048989347714)",90,619,1072,10356,2311,3609,5086,2877,4463,5177,4000,5932,5590,2117,5174,2011,495,1668,3557,5181,4798,6248,6861,4932,15,9,32,1,4,4,8,2,0,2,0,0,2,1,0,1,0,0
myrealty,122868,220000.0,95.0,3.0,6.0,9.0,1.0,0,0,0,0,0,0,0,0,44.51166722152143,40.182206184659805,0,0,1,0,1,0,0,0,"(40.182206184659805, 44.51166722152143)",512,326,1291,10014,2001,3128,5028,3208,4189,5420,4462,5544,5984,2259,4691,2163,828,1222,3093,4705,4321,5774,7270,4514,11,10,16,6,5,5,12,4,0,4,0,1,1,5,0,4,0,0
myrealty,122844,230000.0,84.0,3.0,12.0,12.0,2.0,1,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,1,0,0,0,0,1,0,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
myrealty,122816,185000.0,176.0,3.0,1.0,5.0,2.0,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909,0,0,0,1,0,0,1,0,"(40.19625664909909, 44.4672332201912)",4221,3760,3190,7485,2625,5349,956,6768,7913,3105,6943,4252,9030,2257,5923,2362,4609,4724,5740,6692,5275,6181,10112,7425,1,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0
myrealty,122813,185000.0,75.0,3.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,0,0,0,1,1,0,0,0,"(40.1861605885798, 44.514048989347714)",90,619,1072,10356,2311,3609,5086,2877,4463,5177,4000,5932,5590,2117,5174,2011,495,1668,3557,5181,4798,6248,6861,4932,15,9,32,1,4,4,8,2,0,2,0,0,2,1,0,1,0,0
myrealty,122757,620000.0,165.0,4.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.505052000470215,40.183781674798254,0,1,0,0,1,0,0,0,"(40.183781674798254, 44.505052000470215)",887,262,962,9548,1502,3179,4441,3684,4660,4983,4730,5140,6390,1776,4619,1692,1288,1522,3249,4780,4182,5603,7651,4785,3,3,6,3,2,6,4,2,1,2,1,1,1,2,0,0,0,0
myrealty,122709,230000.00000000003,62.0,3.0,8.0,10.0,1.0,1,0,0,0,0,0,0,0,44.51548071604492,40.19013906690871,1,0,0,0,0,0,1,0,"(40.19013906690871, 44.51548071604492)",461,1012,970,10637,2602,4067,5109,2675,4805,4913,3600,6267,5284,2005,5623,1894,574,2122,4014,5640,5236,6679,6531,5368,9,4,12,0,1,1,5,1,0,2,0,0,1,3,0,0,0,0
myrealty,122706,480000.0,355.0,7.0,4.0,5.0,4.0,0,0,0,0,0,0,0,0,44.51181945133735,40.183313571671,0,0,0,1,1,0,0,0,"(40.183313571671, 44.51181945133735)",407,326,1190,10067,2039,3249,4999,3152,4285,5325,4361,5612,5910,2178,4806,2080,757,1345,3216,4828,4430,5880,7191,4634,7,11,23,5,5,6,11,5,0,4,0,1,1,4,0,5,0,0
myrealty,122697,920000.0,220.0,5.0,10.0,15.0,4.0,1,0,0,0,0,0,0,0,44.50449735,40.1832187,1,0,0,0,0,0,1,0,"(40.1832187, 44.50449735)",951,297,1024,9481,1437,3111,4420,3747,4641,5016,4807,5067,6461,1805,4544,1724,1348,1484,3189,4712,4105,5525,7724,4735,4,1,7,3,1,6,4,3,1,2,1,1,1,1,0,0,0,0
myrealty,122688,350000.0,94.0,3.0,4.0,12.0,1.0,0,0,0,0,0,0,0,0,44.51166722152143,40.182206184659805,0,0,1,0,0,0,1,0,"(40.182206184659805, 44.51166722152143)",512,326,1291,10014,2001,3128,5028,3208,4189,5420,4462,5544,5984,2259,4691,2163,828,1222,3093,4705,4321,5774,7270,4514,11,10,16,6,5,5,12,4,0,4,0,1,1,5,0,4,0,0
myrealty,122678,225000.0,90.0,3.0,6.0,11.0,1.0,0,0,0,0,0,0,0,0,44.5180200101794,40.18203709652422,0,0,1,0,1,0,0,0,"(40.18203709652422, 44.5180200101794)",506,859,1631,10519,2532,3315,5543,2721,3900,5746,4143,6021,5539,2664,4950,2561,490,1301,3187,4843,4636,6100,6841,4463,24,10,31,2,9,13,14,0,0,2,2,0,0,1,0,1,0,0
myrealty,122669,220000.0,107.0,4.0,3.0,5.0,2.0,0,0,0,0,0,0,0,0,44.51982215070216,40.1747638304342,0,0,0,1,1,0,0,0,"(40.1747638304342, 44.51982215070216)",1312,1364,2358,10442,2707,2708,5991,3045,3119,6493,4751,5878,5914,3337,4398,3242,1273,760,2486,4155,4169,5629,7240,3657,2,4,11,1,2,7,2,1,1,3,1,1,2,0,0,0,0,0
myrealty,122663,180000.0,98.0,3.0,14.0,16.0,1.0,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123,0,0,1,0,1,0,0,0,"(40.17296185385123, 44.52003469603711)",1509,1519,2537,10414,2768,2563,6097,3168,2939,6670,4921,5841,6035,3501,4261,3408,1473,695,2316,3984,4056,5510,7364,3458,3,5,10,5,2,7,0,0,3,5,1,1,2,0,0,0,0,0
myrealty,122618,325000.0,121.0,3.0,4.0,18.0,2.0,1,0,0,0,0,0,0,0,44.499472776670245,40.180107053322125,1,0,0,0,0,0,1,0,"(40.180107053322125, 44.499472776670245)",1479,794,1434,8960,942,2748,4181,4260,4673,5152,5355,4523,7000,1965,4080,1909,1862,1462,2909,4341,3610,5011,8268,4530,0,1,6,2,0,7,1,1,0,2,0,0,0,0,0,2,0,0
myrealty,122613,255000.0,60.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,0,0,0,1,0,0,1,0,"(40.21673211791397, 44.583870697678144)",6767,7453,7265,17145,9120,9832,11036,4122,8266,9098,3233,12767,1256,7951,11537,7858,6406,7918,9497,11098,11337,12795,257,10027,0,7,11,2,0,2,3,0,1,1,0,0,0,0,0,0,0,0
myrealty,122607,625000.0,187.0,3.0,6.0,19.0,2.0,1,0,0,0,0,0,0,0,44.51240035,40.1775186,1,0,0,0,0,0,1,0,"(40.1775186, 44.51240035)",970,721,1790,9913,2041,2659,5290,3380,3727,5897,4829,5384,6218,2703,4269,2615,1157,700,2586,4217,3944,5407,7525,3989,6,1,16,1,3,15,11,1,0,3,0,0,0,0,1,0,0,0
myrealty,122549,185000.0,76.0,4.0,9.0,9.0,1.0,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,0,0,1,0,0,0,1,0,"(40.177015330930764, 44.519048808509375)",1054,1155,2115,10441,2609,2874,5827,2939,3367,6249,4565,5893,5802,3108,4549,3011,1025,869,2689,4356,4289,5753,7123,3905,3,7,10,2,5,10,5,1,0,2,0,1,0,0,1,0,0,0
myrealty,122548,510000.0,158.0,4.0,8.0,18.0,2.0,1,0,0,0,0,0,0,0,44.48269187331872,40.1815899567878,1,0,0,0,0,0,1,0,"(40.1815899567878, 44.48269187331872)",2795,2155,2207,7706,562,3281,2900,5586,5876,4647,6392,3487,8218,1978,4086,2002,3201,2757,3650,4705,3479,4654,9440,5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myrealty,122523,255000.0,98.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,0,0,0,1,0,1,0,0,"(40.21673211791397, 44.583870697678144)",6767,7453,7265,17145,9120,9832,11036,4122,8266,9098,3233,12767,1256,7951,11537,7858,6406,7918,9497,11098,11337,12795,257,10027,0,7,11,2,0,2,3,0,1,1,0,0,0,0,0,0,0,0
myrealty,122515,135000.0,34.0,2.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,44.52381655212627,40.19066524195801,0,0,0,1,0,0,1,0,"(40.19066524195801, 44.52381655212627)",904,1588,1655,11312,3267,4393,5799,1965,4614,5369,3079,6901,4623,2653,6023,2542,597,2377,4252,5914,5691,7151,5892,5444,0,2,8,1,0,5,6,0,0,0,0,0,18,1,0,5,0,0
myrealty,124291,390000.0,98.0,4.0,8.0,8.0,2.0,1,1,1,1,0,1,1,1,44.50833848984991,40.097644140811504,1,0,0,0,0,0,1,0,"(40.097644140811504, 44.50833848984991)",9841,9497,10544,11000,9213,6456,12014,11075,6456,14207,13165,8300,13610,11143,5593,11098,9897,8187,6334,4898,6249,5758,14879,4989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myrealty,122491,220000.0,100.0,3.0,12.0,14.0,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,0,0,1,0,1,0,0,0,"(40.1861605885798, 44.514048989347714)",90,619,1072,10356,2311,3609,5086,2877,4463,5177,4000,5932,5590,2117,5174,2011,495,1668,3557,5181,4798,6248,6861,4932,15,9,32,1,4,4,8,2,0,2,0,0,2,1,0,1,0,0
myrealty,122479,215000.0,71.0,3.0,7.0,9.0,1.0,0,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846,0,0,1,0,0,0,1,0,"(40.16624129129846, 44.51488777979646)",2197,1959,3043,9843,2662,1717,6112,4009,2666,7098,5785,5262,6869,3885,3422,3807,2260,599,1451,3119,3264,4701,8201,2719,0,7,4,4,2,4,4,0,0,5,1,0,0,2,0,2,0,0
myrealty,122477,165000.0,66.0,4.0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,44.50449735,40.1832187,0,0,0,1,0,0,1,0,"(40.1832187, 44.50449735)",951,297,1024,9481,1437,3111,4420,3747,4641,5016,4807,5067,6461,1805,4544,1724,1348,1484,3189,4712,4105,5525,7724,4735,4,1,7,3,1,6,4,3,1,2,1,1,1,1,0,0,0,0
myrealty,122464,300000.0,98.0,3.0,8.0,11.0,2.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,0,0,1,0,0,0,1,0,"(40.1861605885798, 44.514048989347714)",90,619,1072,10356,2311,3609,5086,2877,4463,5177,4000,5932,5590,2117,5174,2011,495,1668,3557,5181,4798,6248,6861,4932,15,9,32,1,4,4,8,2,0,2,0,0,2,1,0,1,0,0
myrealty,122460,163000.0,78.0,3.0,6.0,12.0,1.0,0,0,0,0,0,0,0,0,44.499472776670245,40.180107053322125,0,0,1,0,0,0,1,0,"(40.180107053322125, 44.499472776670245)",1479,794,1434,8960,942,2748,4181,4260,4673,5152,5355,4523,7000,1965,4080,1909,1862,1462,2909,4341,3610,5011,8268,4530,0,1,6,2,0,7,1,1,0,2,0,0,0,0,0,2,0,0
myrealty,122456,164000.0,78.0,3.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,44.49857435,40.20958515,0,0,0,1,0,0,1,0,"(40.20958515, 44.49857435)",2974,3055,1971,10487,3496,6027,3816,4499,7379,2371,4056,6757,6239,1431,7271,1437,3167,4419,6156,7618,6730,8012,7207,7705,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,0,0
myrealty,122428,175000.0,110.0,4.0,4.0,6.0,2.0,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909,0,0,0,1,1,0,0,0,"(40.19625664909909, 44.4672332201912)",4221,3760,3190,7485,2625,5349,956,6768,7913,3105,6943,4252,9030,2257,5923,2362,4609,4724,5740,6692,5275,6181,10112,7425,1,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0
myrealty,122909,539999.9999999999,156.0,4.0,9.0,18.0,2.0,1,1,1,1,0,1,1,1,44.583870697678144,40.21673211791397,1,0,0,0,0,0,1,0,"(40.21673211791397, 44.583870697678144)",6767,7453,7265,17145,9120,9832,11036,4122,8266,9098,3233,12767,1256,7951,11537,7858,6406,7918,9497,11098,11337,12795,257,10027,0,7,11,2,0,2,3,0,1,1,0,0,0,0,0,0,0,0
myrealty,122412,380000.00000000006,118.0,4.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,44.525275644939626,40.18489525304254,0,0,0,1,0,0,1,0,"(40.18489525304254, 44.525275644939626)",873,1482,1956,11204,3193,3897,6045,2028,3964,5906,3542,6714,4851,3006,5566,2897,480,1884,3703,5372,5284,6749,6158,4820,0,2,11,1,1,6,3,1,0,1,0,0,12,0,0,2,0,0
myrealty,124107,77000.0,43.0,3.0,8.0,9.0,1.0,0,0,1,1,0,1,1,1,44.56943866977043,40.22014872768015,0,0,1,0,0,0,1,0,"(40.22014872768015, 44.56943866977043)",5976,6651,6320,16213,8254,9280,9921,3597,8135,7852,2150,11931,1156,6911,10972,6825,5652,7297,9006,10652,10710,12175,1126,9736,0,3,0,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0
myrealty,123440,235000.0,94.0,4.0,5.0,5.0,1.0,1,1,0,0,0,1,1,0,44.4672332201912,40.19625664909909,1,0,0,0,0,0,1,0,"(40.19625664909909, 44.4672332201912)",4221,3760,3190,7485,2625,5349,956,6768,7913,3105,6943,4252,9030,2257,5923,2362,4609,4724,5740,6692,5275,6181,10112,7425,1,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0
myrealty,122871,216000.0,91.0,4.0,3.0,5.0,1.0,0,1,0,1,0,1,1,0,44.52473536231635,40.20625843913501,0,0,0,1,0,0,1,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
myrealty,121686,110000.0,68.0,3.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,44.509269992836,40.20967865714541,0,0,0,1,0,1,0,0,"(40.20967865714541, 44.509269992836)",2678,2961,1960,11229,3832,6081,4685,3697,7014,3120,3151,7317,5331,1908,7471,1862,2760,4283,6126,7681,6980,8334,6308,7573,0,2,1,2,1,2,3,1,0,3,0,0,1,1,0,1,0,0
myrealty,120867,190000.0000000001,90.0,3.0,4.0,13.0,1.0,0,1,0,1,0,1,1,1,44.506034062524215,40.093219317598425,0,0,1,0,0,0,1,0,"(40.093219317598425, 44.506034062524215)",10345,9991,11032,11121,9665,6930,12404,11603,6985,14657,13690,8609,14139,11613,5999,11571,10407,8688,6826,5357,6651,6074,15408,5507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myrealty,137943,326000.0,58.0,2.0,5.0,6.0,1.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,0,1,0,0,1,0,0,0,"(40.21673211791397, 44.583870697678144)",6767,7453,7265,17145,9120,9832,11036,4122,8266,9098,3233,12767,1256,7951,11537,7858,6406,7918,9497,11098,11337,12795,257,10027,0,7,11,2,0,2,3,0,1,1,0,0,0,0,0,0,0,0
myrealty,127059,190000.0,110.0,4.0,11.0,11.0,3.0,0,1,0,0,0,1,1,1,44.51023319136248,40.171870020098616,0,0,1,0,0,0,1,0,"(40.171870020098616, 44.51023319136248)",1624,1258,2338,9575,2017,2009,5435,3881,3379,6361,5449,5006,6744,3148,3643,3072,1793,179,1937,3563,3354,4819,8064,3397,6,7,15,3,1,8,3,0,1,2,0,0,0,0,0,0,1,0
myrealty,119114,370000.0,102.0,4.0,5.0,9.0,2.0,0,0,0,1,0,1,1,0,44.51181945133735,40.183313571671,0,0,1,0,0,0,1,0,"(40.183313571671, 44.51181945133735)",407,326,1190,10067,2039,3249,4999,3152,4285,5325,4361,5612,5910,2178,4806,2080,757,1345,3216,4828,4430,5880,7191,4634,7,11,23,5,5,6,11,5,0,4,0,1,1,4,0,5,0,0
myrealty,117761,240000.0,72.0,3.0,3.0,5.0,1.0,0,1,0,1,0,1,1,0,44.52473536231635,40.20625843913501,0,0,0,1,0,0,1,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
myrealty,117008,720000.0,144.0,5.0,8.0,12.0,3.0,1,1,0,1,0,1,1,1,44.51166722152143,40.182206184659805,1,0,0,0,0,0,1,0,"(40.182206184659805, 44.51166722152143)",512,326,1291,10014,2001,3128,5028,3208,4189,5420,4462,5544,5984,2259,4691,2163,828,1222,3093,4705,4321,5774,7270,4514,11,10,16,6,5,5,12,4,0,4,0,1,1,5,0,4,0,0
myrealty,125978,326000.0,109.0,3.0,10.0,17.0,2.0,1,0,0,1,0,1,1,1,44.539173935967966,40.16188844717563,1,0,0,0,0,0,1,0,"(40.16188844717563, 44.539173935967966)",3372,3544,4497,11833,4714,3365,8114,3498,1233,8618,5653,7277,6028,5506,4909,5408,3162,2518,2839,4148,4974,6271,7327,2859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
myrealty,115358,600000.0,222.0,4.0,11.0,11.0,3.0,1,1,0,1,1,1,1,1,44.52473536231635,40.20625843913501,1,0,0,0,0,0,1,0,"(40.20625843913501, 44.52473536231635)",2396,2945,2308,12140,4314,6018,5888,2396,6283,4464,1948,7974,4038,2813,7578,2727,2266,4039,5934,7579,7177,8608,5107,7179,0,1,5,1,1,8,4,0,2,0,2,1,0,3,0,0,0,0
myrealty,113208,204000.0,86.0,3.0,8.0,9.0,1.0,0,0,0,0,0,1,0,1,44.51181945133735,40.183313571671,0,0,1,0,1,0,0,0,"(40.183313571671, 44.51181945133735)",407,326,1190,10067,2039,3249,4999,3152,4285,5325,4361,5612,5910,2178,4806,2080,757,1345,3216,4828,4430,5880,7191,4634,7,11,23,5,5,6,11,5,0,4,0,1,1,4,0,5,0,0
myrealty,112955,1100000.0,180.0,4.0,15.0,17.0,3.0,1,1,0,1,0,1,1,1,44.51863665459219,40.17606564344017,1,0,0,0,0,0,1,0,"(40.17606564344017, 44.51863665459219)",1145,1192,2182,10380,2585,2767,5839,3030,3295,6316,4674,5826,5896,3162,4445,3067,1133,769,2578,4245,4191,5654,7219,3799,2,5,9,1,4,7,2,1,0,2,0,1,1,0,1,0,0,0
myrealty,112835,330000.0,109.0,3.0,5.0,5.0,2.0,0,1,0,1,0,1,1,0,44.52026531166853,40.1995721688172,0,0,0,1,0,0,1,0,"(40.1995721688172, 44.52026531166853)",1571,2111,1559,11452,3532,5190,5441,2375,5649,4511,2627,7209,4546,2264,6744,2163,1485,3226,5122,6758,6343,7777,5709,6415,0,3,4,2,3,8,0,0,1,3,0,0,0,3,0,0,0,0
myrealty,121152,330000.0,90.0,3.0,2.0,4.0,1.0,0,1,0,0,0,1,1,0,44.514048989347714,40.1861605885798,0,0,0,1,1,0,0,0,"(40.1861605885798, 44.514048989347714)",90,619,1072,10356,2311,3609,5086,2877,4463,5177,4000,5932,5590,2117,5174,2011,495,1668,3557,5181,4798,6248,6861,4932,15,9,32,1,4,4,8,2,0,2,0,0,2,1,0,1,0,0
myrealty,110752,450000.00000000006,97.0,3.0,4.0,5.0,1.0,0,1,0,1,0,1,1,0,44.514048989347714,40.1861605885798,0,0,0,1,0,0,1,0,"(40.1861605885798, 44.514048989347714)",90,619,1072,10356,2311,3609,5086,2877,4463,5177,4000,5932,5590,2117,5174,2011,495,1668,3557,5181,4798,6248,6861,4932,15,9,32,1,4,4,8,2,0,2,0,0,2,1,0,1,0,0
