source,id,price,area,rooms,floor,storeys,bathroom_count,new_building,F_Furniture,F_Security,F_Air Conditioner,F_Balcony,F_Heating System,F_Internet,F_Elevator,latitude,longitude,building_type_Monolit,building_type_Other,building_type_Panel,building_type_Stone,condition_Good Condition,condition_Needs Renovation/Repair,condition_New/Excellent Condition,condition_Other
1429,myrealty,124436,1061.5384615384614,130.0,4.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.4682959089474,40.17581363323348,0,0,0,1,0,0,1,0
1430,myrealty,124366,1122.8070175438597,285.0,6.0,3.0,13.0,2.0,1,0,0,0,0,0,0,0,44.49857435,40.20958515,1,0,0,0,0,1,0,0
1431,myrealty,124348,2298.8505747126437,87.0,3.0,9.0,11.0,1.0,0,0,0,0,0,0,0,0,44.51023319136248,40.171870020098616,0,0,1,0,1,0,0,0
1432,myrealty,124347,3354.4303797468356,79.0,2.0,5.0,9.0,1.0,0,0,0,0,0,0,0,0,44.499472776670245,40.180107053322125,0,0,1,0,0,0,1,0
1433,myrealty,124323,3017.2413793103447,116.0,3.0,5.0,14.0,2.0,1,0,0,0,0,0,0,0,44.499155086504345,40.19562050194883,1,0,0,0,0,0,1,0
1434,myrealty,124279,4657.534246575343,73.0,3.0,4.0,12.0,1.0,1,0,0,0,0,0,0,0,44.51863665459219,40.17606564344017,1,0,0,0,0,0,1,0
1435,myrealty,127357,5566.037735849057,53.0,2.0,13.0,16.0,2.0,1,0,0,0,0,1,0,1,44.52381655212627,40.19066524195801,1,0,0,0,0,0,1,0
1436,myrealty,124228,2102.803738317757,107.0,4.0,3.0,9.0,2.0,1,0,0,0,0,0,0,0,44.49844424700246,40.19994302020931,1,0,0,0,0,0,1,0
1437,myrealty,124227,2153.846153846154,65.0,4.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,0,0,0,1,0,0,1,0
1438,myrealty,124206,2058.823529411765,85.0,3.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,0,0,0,1,1,0,0,0
1439,myrealty,124189,3222.222222222222,90.0,3.0,4.0,4.0,1.0,0,0,0,0,0,0,0,0,44.5044544,40.19219245,0,0,0,1,1,0,0,0
1440,myrealty,124140,2937.5,72.0,3.0,7.0,10.0,1.0,1,0,0,0,0,0,0,0,44.48439985,40.14520375,1,0,0,0,0,0,1,0
1441,myrealty,124119,2127.659574468085,141.0,4.0,1.0,5.0,1.0,0,1,0,1,0,1,0,0,44.51002309500625,40.20586486520793,0,0,0,1,0,0,1,0
1442,myrealty,124041,4500.0,225.0,5.0,8.0,10.0,4.0,1,0,0,0,0,0,0,0,44.51642634119875,40.18161375666288,1,0,0,0,0,1,0,0
1443,myrealty,124040,4500.0,139.0,4.0,5.0,10.0,3.0,1,0,0,0,0,0,0,0,44.51642634119875,40.18161375666288,1,0,0,0,0,1,0,0
1444,myrealty,124009,1184.971098265896,173.0,4.0,3.0,5.0,2.0,1,0,0,0,0,0,0,0,44.55833520806485,40.200767144092175,1,0,0,0,0,0,1,0
1445,myrealty,124007,2503.9267015706805,191.0,4.0,4.0,6.0,3.0,1,0,0,0,0,0,0,0,44.52026531166853,40.1995721688172,1,0,0,0,0,0,1,0
1446,myrealty,124006,1538.4615384615386,143.0,4.0,1.0,6.0,2.0,1,0,0,0,0,0,0,0,44.55833520806485,40.200767144092175,1,0,0,0,0,0,1,0
1447,myrealty,123990,2685.9504132231405,121.0,3.0,3.0,13.0,1.0,1,0,0,0,0,0,0,0,44.499472776670245,40.180107053322125,1,0,0,0,0,0,1,0
1448,myrealty,123386,3675.2136752136753,117.0,3.0,4.0,4.0,2.0,0,1,1,1,0,1,1,0,44.514048989347714,40.1861605885798,0,0,0,1,0,0,1,0
1449,myrealty,123359,1833.3333333333333,90.0,4.0,4.0,10.0,1.0,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123,0,0,1,0,1,0,0,0
1450,myrealty,123306,1440.0,125.0,4.0,5.0,5.0,2.0,0,0,0,0,0,0,0,0,44.51982215070216,40.1747638304342,0,0,0,1,0,0,1,0
1451,myrealty,123298,1689.1891891891892,148.0,4.0,4.0,4.0,2.0,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,0,0,0,1,0,1,0,0
1452,myrealty,123218,1755.3191489361702,94.0,3.0,3.0,11.0,1.0,0,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846,0,0,1,0,1,0,0,0
1453,myrealty,123214,2321.4285714285716,140.0,4.0,7.0,10.0,2.0,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,0,0,1,0,0,0,1,0
1454,myrealty,123196,2250.0,80.0,3.0,9.0,14.0,1.0,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909,0,0,1,0,0,0,1,0
1455,myrealty,123183,2012.5,80.0,3.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.51240035,40.1775186,0,0,0,1,1,0,0,0
1456,myrealty,123079,3064.516129032258,124.0,3.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,0,0,0,1,1,0,0,0
1457,myrealty,123034,1973.6842105263158,76.0,3.0,3.0,6.0,1.0,0,0,0,0,0,0,0,0,44.49857435,40.20958515,0,0,0,1,1,0,0,0
1458,myrealty,122998,1654.5454545454545,110.0,4.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,44.48842560030741,40.19502146089586,0,0,0,1,1,0,0,0
1459,myrealty,141356,3018.867924528302,53.0,2.0,4.0,4.0,1.0,0,1,0,1,1,1,1,0,44.50948029563954,40.17885352616499,0,0,0,1,1,0,0,0
1460,myrealty,122985,1940.2985074626865,67.0,2.0,6.0,8.0,1.0,0,0,0,0,0,0,0,0,44.44736525,40.2167556,0,0,0,1,1,0,0,0
1461,myrealty,122945,2488.235294117647,85.0,3.0,3.0,10.0,1.0,1,0,0,0,0,0,0,0,44.48439985,40.14520375,1,0,0,0,0,0,1,0
1462,myrealty,123019,2415.7303370786517,89.0,3.0,4.0,4.0,1.0,0,1,1,0,0,1,0,0,44.499437857296144,40.19210576699806,0,0,0,1,0,0,1,0
1463,myrealty,122908,2530.120481927711,83.0,3.0,5.0,6.0,1.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,0,0,0,1,1,0,0,0
1464,myrealty,122893,3181.818181818182,110.0,3.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.525275644939626,40.18489525304254,0,1,0,0,1,0,0,0
1465,myrealty,122879,2650.0,30.0,1.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,0,0,0,1,1,0,0,0
1466,myrealty,122868,2315.7894736842104,95.0,3.0,6.0,9.0,1.0,0,0,0,0,0,0,0,0,44.51166722152143,40.182206184659805,0,0,1,0,1,0,0,0
1467,myrealty,122844,2738.095238095238,84.0,3.0,12.0,12.0,2.0,1,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501,1,0,0,0,0,1,0,0
1468,myrealty,122816,1051.1363636363637,176.0,3.0,1.0,5.0,2.0,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909,0,0,0,1,0,0,1,0
1469,myrealty,122813,2466.6666666666665,75.0,3.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,0,0,0,1,1,0,0,0
1470,myrealty,122757,3757.5757575757575,165.0,4.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.505052000470215,40.183781674798254,0,1,0,0,1,0,0,0
1471,myrealty,122709,3709.6774193548385,62.0,3.0,8.0,10.0,1.0,1,0,0,0,0,0,0,0,44.51548071604492,40.19013906690871,1,0,0,0,0,0,1,0
1472,myrealty,122706,1352.112676056338,355.0,7.0,4.0,5.0,4.0,0,0,0,0,0,0,0,0,44.51181945133735,40.183313571671,0,0,0,1,1,0,0,0
1473,myrealty,122697,4181.818181818182,220.0,5.0,10.0,15.0,4.0,1,0,0,0,0,0,0,0,44.50449735,40.1832187,1,0,0,0,0,0,1,0
1474,myrealty,122688,3723.404255319149,94.0,3.0,4.0,12.0,1.0,0,0,0,0,0,0,0,0,44.51166722152143,40.182206184659805,0,0,1,0,0,0,1,0
1475,myrealty,122678,2500.0,90.0,3.0,6.0,11.0,1.0,0,0,0,0,0,0,0,0,44.5180200101794,40.18203709652422,0,0,1,0,1,0,0,0
1476,myrealty,122669,2056.07476635514,107.0,4.0,3.0,5.0,2.0,0,0,0,0,0,0,0,0,44.51982215070216,40.1747638304342,0,0,0,1,1,0,0,0
1477,myrealty,122663,1836.734693877551,98.0,3.0,14.0,16.0,1.0,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123,0,0,1,0,1,0,0,0
1478,myrealty,122618,2685.9504132231405,121.0,3.0,4.0,18.0,2.0,1,0,0,0,0,0,0,0,44.499472776670245,40.180107053322125,1,0,0,0,0,0,1,0
1479,myrealty,122613,4250.0,60.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,0,0,0,1,0,0,1,0
1480,myrealty,122607,3342.2459893048126,187.0,3.0,6.0,19.0,2.0,1,0,0,0,0,0,0,0,44.51240035,40.1775186,1,0,0,0,0,0,1,0
1481,myrealty,122549,2434.2105263157896,76.0,4.0,9.0,9.0,1.0,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764,0,0,1,0,0,0,1,0
1482,myrealty,122548,3227.8481012658226,158.0,4.0,8.0,18.0,2.0,1,0,0,0,0,0,0,0,44.48269187331872,40.1815899567878,1,0,0,0,0,0,1,0
1483,myrealty,122523,2602.0408163265306,98.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,0,0,0,1,0,1,0,0
1484,myrealty,122515,3970.5882352941176,34.0,2.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,44.52381655212627,40.19066524195801,0,0,0,1,0,0,1,0
1485,myrealty,124291,3979.591836734694,98.0,4.0,8.0,8.0,2.0,1,1,1,1,0,1,1,1,44.50833848984991,40.097644140811504,1,0,0,0,0,0,1,0
1486,myrealty,122491,2200.0,100.0,3.0,12.0,14.0,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,0,0,1,0,1,0,0,0
1487,myrealty,122479,3028.169014084507,71.0,3.0,7.0,9.0,1.0,0,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846,0,0,1,0,0,0,1,0
1488,myrealty,122477,2500.0,66.0,4.0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,44.50449735,40.1832187,0,0,0,1,0,0,1,0
1489,myrealty,122464,3061.2244897959185,98.0,3.0,8.0,11.0,2.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,0,0,1,0,0,0,1,0
1490,myrealty,122460,2089.74358974359,78.0,3.0,6.0,12.0,1.0,0,0,0,0,0,0,0,0,44.499472776670245,40.180107053322125,0,0,1,0,0,0,1,0
1491,myrealty,122456,2102.5641025641025,78.0,3.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,44.49857435,40.20958515,0,0,0,1,0,0,1,0
1492,myrealty,122428,1590.909090909091,110.0,4.0,4.0,6.0,2.0,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909,0,0,0,1,1,0,0,0
1493,myrealty,122909,3461.5384615384614,156.0,4.0,9.0,18.0,2.0,1,1,1,1,0,1,1,1,44.583870697678144,40.21673211791397,1,0,0,0,0,0,1,0
1494,myrealty,122412,3220.3389830508477,118.0,4.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,44.525275644939626,40.18489525304254,0,0,0,1,0,0,1,0
1495,myrealty,124107,1790.6976744186047,43.0,3.0,8.0,9.0,1.0,0,0,1,1,0,1,1,1,44.56943866977043,40.22014872768015,0,0,1,0,0,0,1,0
1496,myrealty,123440,2500.0,94.0,4.0,5.0,5.0,1.0,1,1,0,0,0,1,1,0,44.4672332201912,40.19625664909909,1,0,0,0,0,0,1,0
1497,myrealty,122871,2373.6263736263736,91.0,4.0,3.0,5.0,1.0,0,1,0,1,0,1,1,0,44.52473536231635,40.20625843913501,0,0,0,1,0,0,1,0
1498,myrealty,121686,1617.6470588235295,68.0,3.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,44.509269992836,40.20967865714541,0,0,0,1,0,1,0,0
1499,myrealty,120867,2111.1111111111113,90.0,3.0,4.0,13.0,1.0,0,1,0,1,0,1,1,1,44.506034062524215,40.093219317598425,0,0,1,0,0,0,1,0
1500,myrealty,137943,5620.689655172414,58.0,2.0,5.0,6.0,1.0,0,0,0,0,0,0,0,0,44.583870697678144,40.21673211791397,0,1,0,0,1,0,0,0
1501,myrealty,127059,1727.2727272727273,110.0,4.0,11.0,11.0,3.0,0,1,0,0,0,1,1,1,44.51023319136248,40.171870020098616,0,0,1,0,0,0,1,0
1502,myrealty,119114,3627.450980392157,102.0,4.0,5.0,9.0,2.0,0,0,0,1,0,1,1,0,44.51181945133735,40.183313571671,0,0,1,0,0,0,1,0
1503,myrealty,117761,3333.3333333333335,72.0,3.0,3.0,5.0,1.0,0,1,0,1,0,1,1,0,44.52473536231635,40.20625843913501,0,0,0,1,0,0,1,0
1504,myrealty,117008,5000.0,144.0,5.0,8.0,12.0,3.0,1,1,0,1,0,1,1,1,44.51166722152143,40.182206184659805,1,0,0,0,0,0,1,0
1505,myrealty,125978,2990.8256880733943,109.0,3.0,10.0,17.0,2.0,1,0,0,1,0,1,1,1,44.539173935967966,40.16188844717563,1,0,0,0,0,0,1,0
1506,myrealty,115358,2702.7027027027025,222.0,4.0,11.0,11.0,3.0,1,1,0,1,1,1,1,1,44.52473536231635,40.20625843913501,1,0,0,0,0,0,1,0
1507,myrealty,113208,2372.093023255814,86.0,3.0,8.0,9.0,1.0,0,0,0,0,0,1,0,1,44.51181945133735,40.183313571671,0,0,1,0,1,0,0,0
1508,myrealty,112955,6111.111111111111,180.0,4.0,15.0,17.0,3.0,1,1,0,1,0,1,1,1,44.51863665459219,40.17606564344017,1,0,0,0,0,0,1,0
1509,myrealty,112835,3027.5229357798166,109.0,3.0,5.0,5.0,2.0,0,1,0,1,0,1,1,0,44.52026531166853,40.1995721688172,0,0,0,1,0,0,1,0
1510,myrealty,121152,3666.6666666666665,90.0,3.0,2.0,4.0,1.0,0,1,0,0,0,1,1,0,44.514048989347714,40.1861605885798,0,0,0,1,1,0,0,0
1511,myrealty,110752,4639.1752577319585,97.0,3.0,4.0,5.0,1.0,0,1,0,1,0,1,1,0,44.514048989347714,40.1861605885798,0,0,0,1,0,0,1,0
1512,myrealty,109713,2341.772151898734,79.0,4.0,5.0,6.0,1.0,0,0,0,0,0,0,0,0,44.51863665459219,40.17606564344017,0,0,0,1,0,0,1,0
1513,myrealty,109933,3679.245283018868,106.0,3.0,3.0,7.0,2.0,1,1,1,1,0,1,1,1,44.50523170804844,40.19493042144863,1,0,0,0,0,0,1,0
1514,myrealty,137162,2807.0175438596493,114.0,4.0,8.0,14.0,2.0,1,0,0,0,0,1,0,0,44.489355959454166,40.21403837276494,1,0,0,0,0,0,1,0
1515,myrealty,108292,2217.7419354838707,124.0,4.0,9.0,16.0,2.0,1,1,0,1,0,1,1,1,44.539173935967966,40.16188844717563,1,0,0,0,0,0,1,0
1516,myrealty,107566,2714.285714285714,91.0,3.0,5.0,9.0,1.0,0,1,0,1,0,1,1,1,44.49141207406966,40.19293930149094,0,0,1,0,0,0,1,0
1517,myrealty,107579,4935.064935064935,231.0,4.0,2.0,4.0,3.0,1,1,1,1,0,1,1,1,44.50523170804844,40.19493042144863,1,0,0,0,0,0,1,0
1518,myrealty,106899,2460.3174603174602,63.0,2.0,15.0,16.0,1.0,1,1,1,1,0,0,1,1,44.51872985,40.20413115,1,0,0,0,0,0,1,0
1519,myrealty,105875,3337.3493975903616,83.0,3.0,2.0,5.0,1.0,0,0,0,1,0,1,1,0,44.519048808509375,40.177015330930764,0,0,0,1,0,0,1,0
1520,myrealty,105193,1852.9411764705883,68.0,3.0,7.0,8.0,1.0,1,1,1,1,0,1,1,1,44.56357158180517,40.196105983456206,1,0,0,0,0,0,1,0
1521,myrealty,128203,2686.5671641791046,67.0,2.0,11.0,11.0,1.0,0,1,0,1,1,1,1,0,44.5161271042122,40.1827487881944,0,0,1,0,1,0,0,0
1522,myrealty,100723,3100.0,50.0,2.0,16.0,18.0,1.0,1,1,0,1,0,1,1,1,44.52473536231635,40.20625843913501,1,0,0,0,0,0,1,0
1523,myrealty,99677,5000.0,92.0,2.0,10.0,17.0,1.0,1,1,1,0,0,1,0,1,44.51959732658925,40.20241187184684,1,0,0,0,0,0,1,0
1524,myrealty,99599,4128.440366972477,109.0,3.0,2.0,4.0,1.0,0,1,0,1,0,1,1,0,44.517821617617976,40.17743184144194,0,0,0,1,0,0,1,0
1525,myrealty,98628,7031.25,256.0,5.0,4.0,10.0,3.0,1,1,0,1,0,1,1,1,44.51467793334746,40.18220208362412,1,0,0,0,0,0,1,0
1526,myrealty,96331,3153.846153846154,130.0,4.0,3.0,10.0,2.0,1,0,1,0,0,0,0,1,44.5074118246583,40.18475498588536,1,0,0,0,0,0,1,0
1527,myrealty,137452,3217.948717948718,78.0,2.0,4.0,9.0,1.0,0,1,0,1,0,1,1,1,44.499472776670245,40.180107053322125,0,0,1,0,0,0,1,0
1528,myrealty,142725,1674.698795180723,83.0,3.0,4.0,5.0,1.0,0,1,0,1,0,1,0,0,44.52473536231635,40.20625843913501,0,0,0,1,1,0,0,0
1529,myrealty,142724,2250.0,60.0,2.0,4.0,4.0,1.0,1,1,0,1,0,1,1,0,44.56539074220192,40.19765725538915,1,0,0,0,1,0,0,0
1530,myrealty,142723,1617.6470588235295,68.0,3.0,3.0,5.0,1.0,0,1,0,1,0,1,1,0,44.56997470799804,40.204557696102526,0,0,0,1,1,0,0,0
1531,myrealty,142718,1729.7297297297298,74.0,3.0,5.0,5.0,1.0,1,1,1,1,1,1,1,0,44.56366460693168,40.20930940520813,1,0,0,0,0,0,1,0
1532,myrealty,142716,1936.7088607594937,79.0,3.0,3.0,5.0,1.0,0,0,0,1,0,1,1,0,44.50264037003831,40.20040397660547,0,0,0,1,0,0,1,0
1533,myrealty,142715,1625.0,80.0,1.0,7.0,11.0,3.0,0,1,1,1,0,1,1,1,44.58217085,40.187316,1,0,0,0,0,0,1,0
1534,myrealty,142713,1641.025641025641,78.0,3.0,2.0,3.0,1.0,0,1,0,0,1,1,1,0,44.48391940382059,40.15066923296988,0,0,0,1,0,0,1,0
1535,myrealty,138807,2962.962962962963,81.0,3.0,3.0,4.0,1.0,0,0,0,0,0,1,0,0,44.51181945133735,40.183313571671,0,0,0,1,1,0,0,0
1536,myrealty,130635,2013.157894736842,76.0,3.0,5.0,5.0,1.0,0,1,0,0,0,1,1,0,44.49844424700246,40.19994302020931,0,0,0,1,0,0,1,0
1537,myrealty,130041,3597.560975609756,82.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,0,0,0,1,0,0,1,0
1538,myrealty,142725,1674.698795180723,83.0,3.0,4.0,5.0,1.0,0,1,0,1,0,1,0,0,44.52473536231635,40.20625843913501,0,0,0,1,1,0,0,0
1539,myrealty,142724,2250.0,60.0,2.0,4.0,4.0,1.0,1,1,0,1,0,1,1,0,44.56539074220192,40.19765725538915,1,0,0,0,1,0,0,0
1540,myrealty,142723,1617.6470588235295,68.0,3.0,3.0,5.0,1.0,0,1,0,1,0,1,1,0,44.56997470799804,40.204557696102526,0,0,0,1,1,0,0,0
1541,myrealty,142718,1729.7297297297298,74.0,3.0,5.0,5.0,1.0,1,1,1,1,1,1,1,0,44.56366460693168,40.20930940520813,1,0,0,0,0,0,1,0
1542,myrealty,142716,1936.7088607594937,79.0,3.0,3.0,5.0,1.0,0,0,0,1,0,1,1,0,44.50264037003831,40.20040397660547,0,0,0,1,0,0,1,0
1543,myrealty,142715,1625.0,80.0,1.0,7.0,11.0,3.0,0,1,1,1,0,1,1,1,44.58217085,40.187316,1,0,0,0,0,0,1,0
1544,myrealty,142713,1641.025641025641,78.0,3.0,2.0,3.0,1.0,0,1,0,0,1,1,1,0,44.48391940382059,40.15066923296988,0,0,0,1,0,0,1,0
1545,myrealty,138807,2962.962962962963,81.0,3.0,3.0,4.0,1.0,0,0,0,0,0,1,0,0,44.51181945133735,40.183313571671,0,0,0,1,1,0,0,0
1546,myrealty,130635,2013.157894736842,76.0,3.0,5.0,5.0,1.0,0,1,0,0,0,1,1,0,44.49844424700246,40.19994302020931,0,0,0,1,0,0,1,0
1547,myrealty,130041,3597.560975609756,82.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798,0,0,0,1,0,0,1,0
1548,myrealty,142739,1800.0,55.0,2.0,4.0,5.0,1.0,1,0,0,0,0,0,0,1,44.457979422619005,40.17534841784899,1,0,0,0,0,1,0,0
1549,myrealty,142738,780.4878048780488,164.0,5.0,1.0,5.0,2.0,0,0,0,0,0,1,0,0,44.48028805,40.20511795,0,0,0,1,1,0,0,0
1550,myrealty,142736,1054.7945205479452,73.0,3.0,4.0,5.0,1.0,0,1,0,0,1,0,0,0,44.57138047502932,40.1829847819461,0,0,1,0,1,0,0,0
1551,myrealty,140656,1992.4242424242425,132.0,4.0,2.0,6.0,2.0,0,1,0,1,0,1,1,0,44.51227294254827,40.19201414395731,0,0,0,1,1,0,0,0
1552,myrealty,139396,2041.6666666666667,48.0,2.0,9.0,9.0,1.0,0,0,0,0,0,1,0,0,44.52170895,40.16713265,0,0,1,0,0,0,1,0
1553,myrealty,142743,1881.1881188118812,101.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.5215976,40.18607885,0,0,0,1,0,0,1,0
1554,myrealty,142744,1476.1904761904761,105.0,4.0,12.0,14.0,2.0,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909,0,0,1,0,1,0,0,0
1555,bnakaran,d108949,1392.857142857143,84.0,3.0,4.0,5.0,1.0,0,0,0,1,0,0,0,0,44.469027287032,40.208844098202,0,0,0,1,1,0,0,0
1556,bnakaran,d117911,1119.402985074627,67.0,2.0,10.0,10.0,0.0,0,0,0,1,0,0,0,0,44.512879,40.17787,0,1,0,0,1,0,0,0
1557,bnakaran,d113164,725.0,50.0,2.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,44.510601043701,40.178552,0,0,0,1,1,0,0,0
1558,bnakaran,d117915,2434.4262295081967,122.0,3.0,8.0,15.0,2.0,1,0,1,1,0,0,0,0,44.512879,40.17787,1,0,0,0,0,0,1,0
1559,bnakaran,d91689,2307.6923076923076,130.0,3.0,7.0,12.0,2.0,1,0,0,0,0,0,0,0,44.509669118925,40.206320888981,1,0,0,0,1,0,0,0
1560,bnakaran,d117434,8125.0,160.0,4.0,6.0,10.0,2.0,1,0,1,1,0,0,0,0,44.512879,40.17787,1,0,0,0,0,0,1,0
1561,bnakaran,d117915,2434.4262295081967,122.0,3.0,8.0,15.0,2.0,1,0,1,1,0,0,0,0,44.512879,40.17787,1,0,0,0,0,0,1,0
1562,bnakaran,d116788,2887.323943661972,71.0,3.0,2.0,5.0,1.0,0,0,0,1,0,0,0,0,44.502351235442,40.179513738459,0,0,0,1,1,0,0,0
1563,bnakaran,d117390,1857.142857142857,77.0,3.0,2.0,9.0,1.0,0,0,0,1,0,0,0,0,44.487247283293,40.221408669649,0,0,1,0,0,0,1,0
1564,bnakaran,d97606,5465.116279069767,43.0,1.0,5.0,15.0,1.0,1,0,1,1,0,0,0,0,44.511365082973,40.179825070883,1,0,0,0,1,0,0,0
1565,bnakaran,d114919,7594.93670886076,158.0,3.0,8.0,14.0,3.0,0,0,0,1,0,0,0,0,44.514613,40.182121,1,0,0,0,1,0,0,0
1566,bnakaran,d117913,1529.4117647058824,85.0,3.0,5.0,5.0,1.0,0,0,0,1,0,0,0,0,44.482444305557,40.152102284194,0,0,0,1,1,0,0,0
1567,bnakaran,d117390,1857.142857142857,77.0,3.0,2.0,9.0,1.0,0,0,0,1,0,0,0,0,44.487247283293,40.221408669649,0,0,1,0,0,0,1,0
1568,bnakaran,d103247,2266.6666666666665,150.0,4.0,3.0,18.0,2.0,1,0,1,1,0,0,0,0,44.516460324081,40.203668475571,1,0,0,0,1,0,0,0
1569,bnakaran,d114919,7594.93670886076,158.0,3.0,8.0,14.0,3.0,0,0,0,1,0,0,0,0,44.514613,40.182121,1,0,0,0,1,0,0,0
1570,bnakaran,d117898,2111.1111111111113,45.0,2.0,9.0,9.0,1.0,0,0,0,1,0,1,0,0,44.52404023677,40.201478401927,0,0,1,0,0,0,1,0
1571,bnakaran,d116568,3186.813186813187,91.0,3.0,3.0,5.0,0.0,0,0,0,0,0,0,0,0,44.503936191663,40.177470391035,0,0,0,1,1,0,0,0
1572,bnakaran,d116762,5897.4358974358975,39.0,2.0,3.0,22.0,1.0,1,0,0,1,0,0,0,0,44.509842,40.18046,1,0,0,0,1,0,0,0
1573,bnakaran,d116950,1122.4489795918366,98.0,3.0,4.0,4.0,1.0,0,0,0,1,0,0,0,0,44.512879,40.17787,0,0,0,1,1,0,0,0
1574,bnakaran,d97802,2013.888888888889,72.0,3.0,5.0,10.0,1.0,0,0,0,0,0,0,0,0,44.515729903375,40.168955491541,0,0,1,0,1,0,0,0
1575,bnakaran,d115472,2500.0,42.0,2.0,2.0,10.0,1.0,0,0,0,1,0,0,0,0,44.503449695768,40.196814778967,0,1,0,0,1,0,0,0
1576,bnakaran,d115059,3263.157894736842,190.0,4.0,5.0,9.0,3.0,1,0,0,1,0,0,0,0,44.496872966931,40.201861771652,1,0,0,0,1,0,0,0
1577,bnakaran,d116789,2500.0,34.0,2.0,12.0,14.0,1.0,0,0,0,0,0,0,0,0,44.50984318518,40.206442360475,0,0,1,0,0,0,1,0
1578,bnakaran,d115274,2301.5873015873017,126.0,4.0,8.0,8.0,2.0,1,0,0,1,0,0,0,0,44.512879,40.17787,1,0,0,0,0,0,1,0
1579,bnakaran,d117913,1529.4117647058824,85.0,3.0,5.0,5.0,1.0,0,0,0,1,0,0,0,0,44.482444305557,40.152102284194,0,0,0,1,1,0,0,0
1580,bnakaran,d117899,2857.1428571428573,42.0,2.0,8.0,10.0,1.0,0,0,0,1,0,0,0,0,44.512879,40.17787,1,0,0,0,0,0,1,0
1581,bnakaran,d114569,2222.222222222222,45.0,2.0,5.0,9.0,1.0,0,0,0,1,0,0,0,0,44.501473578047,40.197459365825,0,0,1,0,0,0,1,0
1582,bnakaran,d98281,5000.0,46.0,2.0,8.0,16.0,1.0,1,0,1,1,0,0,0,0,44.511429455989,40.179915238707,1,0,0,0,1,0,0,0
1583,bnakaran,d103247,2266.6666666666665,150.0,4.0,3.0,18.0,2.0,1,0,1,1,0,0,0,0,44.516460324081,40.203668475571,1,0,0,0,1,0,0,0
1584,bnakaran,d117682,3250.0,40.0,2.0,2.0,5.0,1.0,1,0,0,0,0,0,0,0,44.515102096538,40.169279922988,1,0,0,0,1,0,0,0
1585,bnakaran,d76965,1200.0,75.0,3.0,5.0,15.0,1.0,1,0,0,0,0,0,0,0,44.5085557,40.18036535,1,0,0,0,1,0,0,0
1586,bnakaran,d115650,4000.0,65.0,2.0,14.0,16.0,1.0,1,0,0,1,0,0,0,0,44.505586252639,40.184967516543,1,0,0,0,1,0,0,0
1587,bnakaran,d77026,900.0,60.0,2.0,6.0,9.0,1.0,0,0,0,0,0,0,0,0,44.52157246,40.18153547,0,0,1,0,1,0,0,0
1588,bnakaran,d99233,1300.0,140.0,3.0,8.0,16.0,3.0,1,0,1,0,0,0,0,0,44.509010103745,40.183513655984,1,0,0,0,1,0,0,0
