,source,id,price,area,rooms,floor,storeys,building_type,condition,bathroom_count,new_building,F_Elevator,F_Furniture,F_Heating System,F_Security,F_Internet,F_Balcony,F_Air Conditioner,latitude,longitude
603,myrealty,134287,168000,100,3,12,12,Monolit,New/Excellent Condition,1,1,1,1,1,0,1,0,1,44.4790618,40.2134186
604,myrealty,134252,185000,83,2,7,17,Monolit,New/Excellent Condition,1,1,1,1,1,0,1,0,0,44.4790618,40.2134186
605,myrealty,134208,285000,135,4,6,7,Stone,New/Excellent Condition,2,0,0,1,1,0,1,0,0,44.514048989347714,40.1861605885798
606,myrealty,134198,277000,65,2,3,8,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.50759201950419,40.19012669592037
607,myrealty,134192,82000,65,2,10,12,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.474392138424626,40.198846692958135
608,myrealty,134189,130000,91,4,10,16,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.49978402004816,40.19794363418706
609,myrealty,134186,135000,40,1,8,15,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.48439985,40.14520375
610,myrealty,134125,165000,90,3,3,8,Monolit,New/Excellent Condition,1,0,1,1,1,0,0,0,0,44.539173935967966,40.16188844717563
611,myrealty,134102,125000,67,2,3,14,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123
612,myrealty,134099,220000,70,3,3,10,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.499437857296144,40.19210576699806
613,myrealty,133956,210000,68,2,11,16,Monolit,Needs Renovation/Repair,2,1,1,0,0,0,0,0,0,44.493826561382456,40.140887872078665
614,myrealty,133939,92000,46,2,6,6,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.52515051916544,40.207567201237154
615,myrealty,133905,595000,150,3,5,15,Monolit,Needs Renovation/Repair,3,1,0,0,0,0,0,0,0,44.505052000470215,40.183781674798254
616,myrealty,133900,295500,118,4,15,16,Monolit,Needs Renovation/Repair,3,1,0,0,0,0,0,0,0,44.51811462379455,40.166993360178346
617,myrealty,133893,150000,102,3,3,5,Stone,New/Excellent Condition,2,0,0,1,1,0,1,0,1,44.4633249,40.1706613
618,myrealty,133891,115000,74,2,13,18,Monolit,Needs Renovation/Repair,1,1,1,0,0,0,0,0,0,44.4567380668362,40.166016462777485
619,myrealty,133907,155000,40,2,3,4,Stone,New/Excellent Condition,1,0,0,1,1,1,1,0,1,44.51488777979646,40.16624129129846
620,myrealty,136392,159000,56,2,3,12,Monolit,New/Excellent Condition,1,1,1,1,1,1,1,0,1,44.52733885,40.20019725
621,myrealty,133857,118000,79,3,15,16,Panel,New/Excellent Condition,1,0,1,1,1,0,1,0,0,44.515757328534164,40.16366263062315
622,myrealty,133647,83000,36,1,2,5,Stone,Good Condition,1,0,0,0,1,0,0,1,0,44.519038948459674,40.17136765837956
623,myrealty,133557,650000,135,4,8,10,Monolit,New/Excellent Condition,2,1,1,1,1,0,1,1,0,44.51227294254827,40.19201414395731
624,myrealty,134556,155000,94,4,4,12,Panel,New/Excellent Condition,1,0,0,0,1,0,1,0,1,44.50264037003831,40.20040397660547
625,myrealty,133521,221000,103,4,2,5,Stone,Good Condition,1,0,0,1,1,0,0,0,1,44.51982215070216,40.1747638304342
626,myrealty,134742,150000,57,2,6,14,Monolit,New/Excellent Condition,1,1,1,1,1,0,1,0,0,44.457979422619005,40.17534841784899
627,myrealty,133507,250000,142,5,5,5,Stone,Good Condition,2,0,0,0,0,0,0,0,0,44.51982215070216,40.1747638304342
628,myrealty,133575,410000,90,2,12,12,Panel,New/Excellent Condition,1,0,1,1,1,1,1,0,1,44.514048989347714,40.1861605885798
629,myrealty,133376,145000,56,2,3,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.51344849450384,40.1767382062846
630,myrealty,133514,260000,87,4,4,5,Stone,New/Excellent Condition,1,0,0,0,1,1,1,0,1,44.52473536231635,40.20625843913501
631,myrealty,133319,185000,212,5,10,10,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.50472122504243,40.19100870974382
632,myrealty,133227,128500,64,3,7,11,Monolit,New/Excellent Condition,1,0,1,1,1,0,1,0,1,44.4790618,40.2134186
633,myrealty,133223,155000,67,2,4,13,Monolit,New/Excellent Condition,1,0,1,1,1,1,1,0,1,44.49633619872418,40.22328636163789
634,myrealty,135290,115000,88,3,6,14,Panel,New/Excellent Condition,1,0,0,1,1,0,0,1,0,44.56943866977043,40.22014872768015
635,myrealty,136018,90000,74,3,9,9,Panel,New/Excellent Condition,1,0,1,1,1,0,1,0,0,44.57132143359192,40.22526885200318
636,myrealty,132969,120000,55,2,2,6,Monolit,Needs Renovation/Repair,1,1,1,0,0,0,0,0,0,44.50384769146143,40.19855807840442
637,myrealty,132782,138000,57,2,11,15,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.509269992836,40.20967865714541
638,myrealty,141121,95000,40,2,8,9,Panel,New/Excellent Condition,1,0,1,1,1,0,1,0,0,44.51488777979646,40.16624129129846
639,myrealty,132743,108000,85,3,14,16,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.49857435,40.209585149999995
640,myrealty,132761,215000,72,3,4,14,Monolit,New/Excellent Condition,1,1,1,1,1,0,1,0,1,44.50777117033231,40.21015348895229
641,myrealty,132714,265000,96,3,14,14,Monolit,New/Excellent Condition,2,1,0,1,1,0,1,0,1,44.48023076128606,40.14596510603376
642,myrealty,132655,95000,51,2,2,5,Stone,Needs Renovation/Repair,1,0,0,0,0,0,0,0,0,44.51872985,40.204131149999995
643,myrealty,133237,420000,135,3,3,3,Monolit,New/Excellent Condition,3,1,1,1,1,1,1,0,1,44.50523170804844,40.19493042144863
644,myrealty,132609,255000,152,4,5,12,Monolit,New/Excellent Condition,2,1,0,1,1,0,0,0,0,44.5388218,40.222082400000005
645,myrealty,132575,510000,123,4,5,11,Monolit,New/Excellent Condition,2,1,1,1,1,0,1,0,1,44.51548071604492,40.190139066908706
646,myrealty,132533,80000,73,2,13,16,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.468463099999994,40.199323
647,myrealty,132492,380000,146,4,4,5,Stone,New/Excellent Condition,3,0,0,0,0,0,0,0,0,44.517821617617976,40.177431841441944
648,myrealty,132483,127000,72,2,6,9,Other,New/Excellent Condition,1,0,0,0,1,0,0,1,0,44.52473536231635,40.20625843913501
649,myrealty,132535,140000,57,2,7,14,Monolit,New/Excellent Condition,1,1,1,1,1,0,1,0,0,44.457979422619005,40.17534841784899
650,myrealty,135837,215000,53,2,2,18,Monolit,Good Condition,1,1,1,1,1,1,1,0,1,44.50523170804844,40.19493042144863
651,myrealty,132417,145000,90,3,5,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764
652,myrealty,132416,153000,81,3,4,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764
653,myrealty,132445,200000,64,2,5,14,Monolit,New/Excellent Condition,1,1,0,1,0,0,1,0,0,44.519048808509375,40.177015330930764
654,myrealty,132399,470000,250,7,3,4,Monolit,New/Excellent Condition,4,1,0,1,1,0,1,0,0,44.5388218,40.222082400000005
655,myrealty,132443,165000,60,2,9,15,Monolit,New/Excellent Condition,1,0,0,1,1,0,1,0,0,44.539173935967966,40.16188844717563
656,myrealty,132345,500000,176,3,10,10,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.51181945133735,40.183313571671
657,myrealty,132354,357000,155,5,11,14,Monolit,Needs Renovation/Repair,3,1,1,0,0,1,0,0,0,44.48023076128606,40.14596510603376
658,myrealty,132332,820000,140,3,3,10,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.51467793334746,40.18220208362412
659,myrealty,132331,490000,93,3,12,22,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764
660,myrealty,132318,170000,64,2,9,16,Monolit,New/Excellent Condition,1,0,1,1,1,1,1,0,1,44.4567380668362,40.166016462777485
661,myrealty,132288,65000,38,2,5,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.540206850000004,40.19979295
662,myrealty,132272,850000,180,5,5,9,Monolit,New/Excellent Condition,2,1,1,1,1,0,1,0,1,44.51181945133735,40.183313571671
663,myrealty,132270,96000,40,2,4,4,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.52473536231635,40.20625843913501
664,myrealty,132234,167000,89,3,2,11,Monolit,New/Excellent Condition,1,1,1,1,1,0,1,0,1,44.48818834760215,40.15458305313542
665,myrealty,132001,285000,68,3,3,10,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.51959732658925,40.20241187184684
666,myrealty,131969,225000,110,3,4,4,Monolit,New/Excellent Condition,2,1,0,1,1,0,1,0,1,44.47934247499251,40.150660083827475
667,myrealty,134303,200000,63,2,3,10,Monolit,Needs Renovation/Repair,1,1,1,0,0,0,0,0,0,44.50824234549154,40.20230021885149
668,myrealty,131968,235000,104,4,6,18,Monolit,New/Excellent Condition,2,1,1,1,1,1,1,0,1,44.48439985,40.14520375
669,myrealty,132028,215000,70,3,6,11,Panel,New/Excellent Condition,2,0,1,1,1,0,1,0,1,44.51166722152143,40.182206184659805
670,myrealty,131858,350000,90,3,2,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798
671,myrealty,131588,465000,230,5,14,14,Monolit,New/Excellent Condition,2,1,1,1,1,1,1,0,1,44.457979422619005,40.17534841784899
672,myrealty,137317,163000,95,3,5,9,Panel,Good Condition,1,0,1,0,0,0,1,0,0,44.49857435,40.209585149999995
673,myrealty,131555,280000,138,4,9,9,Panel,New/Excellent Condition,2,0,1,1,1,0,1,0,1,44.511497418773224,40.189037747597645
674,myrealty,131543,135000,62,2,3,4,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.525275644939626,40.18489525304254
675,myrealty,131535,150000,70,2,14,14,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.51344849450384,40.1767382062846
676,myrealty,132589,210000,84,3,6,8,Monolit,New/Excellent Condition,1,1,1,1,1,0,1,0,1,44.48439985,40.14520375
677,myrealty,131586,270000,52,3,6,6,Stone,New/Excellent Condition,1,0,1,1,1,0,0,0,0,44.517821617617976,40.177431841441944
678,myrealty,131466,280000,114,4,7,10,Panel,New/Excellent Condition,2,0,0,0,0,0,0,0,0,44.51181945133735,40.183313571671
679,myrealty,131458,94000,43,2,3,5,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.49857435,40.209585149999995
680,myrealty,131434,145000,115,4,2,5,Stone,New/Excellent Condition,1,0,0,1,1,0,1,1,1,44.4655256,40.1669479
681,myrealty,131318,88000,56,2,11,16,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.49978402004816,40.19794363418706
682,myrealty,131303,200000,85,3,6,12,Monolit,Needs Renovation/Repair,1,1,0,0,0,0,0,0,0,44.497928566324596,40.203858779099114
683,myrealty,131126,490000,82,2,1,3,Stone,New/Excellent Condition,1,0,0,1,1,0,1,0,1,44.5129618594638,40.19399679221862
684,myrealty,131080,750000,147,5,4,6,Monolit,New/Excellent Condition,2,1,0,0,1,0,0,0,0,44.51808492499669,40.187096641397815
685,myrealty,131596,325000,64,2,5,16,Monolit,New/Excellent Condition,1,1,0,1,1,0,1,0,0,44.51863665459219,40.17606564344017
686,myrealty,131060,665000,131,4,7,17,Monolit,New/Excellent Condition,2,1,1,1,1,1,1,0,1,44.51863665459219,40.17606564344017
687,myrealty,131037,144000,99,4,5,5,Stone,Good Condition,1,0,0,1,1,0,1,0,1,44.51002309500625,40.20586486520793
688,myrealty,130988,305000,84,3,4,4,Monolit,New/Excellent Condition,1,1,1,1,1,1,1,0,1,44.50523170804844,40.19493042144863
689,myrealty,130966,215000,74,3,3,8,Monolit,New/Excellent Condition,2,1,1,1,0,1,1,0,1,44.48439985,40.14520375
690,myrealty,130929,205000,67,2,6,17,Monolit,Good Condition,1,1,1,0,1,1,0,0,0,44.49082633472604,40.19822318396341
691,myrealty,137334,128000,84,3,10,12,Panel,Good Condition,1,0,1,0,1,0,1,0,0,44.51658127915671,40.16268765158444
692,myrealty,130838,465000,142,4,2,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.5180200101794,40.18203709652422
693,myrealty,130830,315000,125,4,8,9,Other,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.51181945133735,40.183313571671
694,myrealty,130826,275000,60,2,10,10,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.51467793334746,40.18220208362412
695,myrealty,131828,330000,130,3,5,15,Monolit,New/Excellent Condition,2,1,1,1,1,0,1,0,1,44.509269992836,40.20967865714541
696,myrealty,130753,130000,66,2,5,5,Stone,New/Excellent Condition,1,0,0,1,1,0,0,0,0,44.50264037003831,40.20040397660547
697,myrealty,130736,405000,60,2,4,17,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.51959732658925,40.20241187184684
698,myrealty,130635,153000,76,3,5,5,Stone,New/Excellent Condition,1,0,0,1,1,0,1,0,0,44.49844424700246,40.19994302020931
699,myrealty,130614,150000,43,2,14,14,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846
700,myrealty,130594,650000,174,4,18,18,Monolit,New/Excellent Condition,1,1,1,1,1,0,1,0,1,44.51583117054371,40.17148024125946
701,myrealty,130515,145000,60,2,4,16,Monolit,Needs Renovation/Repair,1,1,1,0,1,0,0,0,0,44.493826561382456,40.140887872078665
702,myrealty,130538,200000,89,4,2,9,Panel,New/Excellent Condition,1,0,0,0,1,0,0,0,0,44.52003469603711,40.17296185385123
703,myrealty,130456,215000,88,3,15,15,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.539173935967966,40.16188844717563
704,myrealty,130446,255000,104,3,12,18,Other,Good Condition,2,0,1,0,0,1,0,0,0,44.493826561382456,40.140887872078665
705,myrealty,133015,174000,91,4,3,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.49141207406966,40.19293930149094
706,myrealty,130359,350000,110,3,6,7,Panel,New/Excellent Condition,2,0,1,1,1,0,1,0,1,44.491346750379165,40.19366433254226
707,myrealty,130516,290000,49,2,4,16,Monolit,New/Excellent Condition,1,0,1,1,1,0,1,0,0,44.51959732658925,40.20241187184684
708,myrealty,130234,210000,95,3,12,15,Monolit,New/Excellent Condition,2,1,1,1,1,0,1,0,1,44.53250355,40.141435900000005
709,myrealty,130216,143000,53,2,2,15,Monolit,New/Excellent Condition,1,1,1,1,1,0,1,0,1,44.539173935967966,40.16188844717563
710,myrealty,130071,790000,110,4,5,18,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.51863665459219,40.17606564344017
711,myrealty,130055,189000,66,2,3,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.50948029563954,40.17885352616499
712,myrealty,129972,183000,113,3,3,10,Monolit,New/Excellent Condition,1,1,1,1,1,0,1,0,0,44.50292388371961,40.192933034202376
713,myrealty,129952,180000,77,2,10,14,Monolit,Needs Renovation/Repair,1,1,1,0,1,1,0,0,0,44.50777117033231,40.21015348895229
714,myrealty,129950,165000,70,2,12,14,Monolit,Needs Renovation/Repair,1,1,1,0,0,0,0,0,0,44.50777117033231,40.21015348895229
715,myrealty,129922,135000,75,3,2,5,Stone,New/Excellent Condition,1,0,0,1,1,0,1,0,0,44.4567380668362,40.166016462777485
716,myrealty,129910,400000,139,4,4,10,Panel,New/Excellent Condition,2,0,1,1,1,0,1,0,1,44.583870697678144,40.21673211791397
717,myrealty,129906,275000,92,2,4,4,Stone,New/Excellent Condition,2,0,0,1,1,0,0,0,0,44.505052000470215,40.183781674798254
718,myrealty,130065,185000,107,3,12,14,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909
719,myrealty,129791,255000,112,3,2,5,Stone,New/Excellent Condition,1,0,0,1,1,0,1,0,0,44.51240035,40.1775186
720,myrealty,129765,215000,85,3,5,6,Monolit,Good Condition,2,1,1,0,0,1,0,0,0,44.50603348930943,40.19194689069822
721,myrealty,129709,377000,100,3,4,4,Stone,New/Excellent Condition,2,0,0,0,0,0,0,0,0,44.514048989347714,40.1861605885798
722,myrealty,129634,350000,90,3,2,9,Monolit,New/Excellent Condition,2,1,1,1,1,0,1,0,0,44.50292388371961,40.192933034202376
723,myrealty,129611,159000,94,3,4,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.51002309500625,40.20586486520793
724,myrealty,129568,235000,57,2,3,6,Stone,New/Excellent Condition,1,0,1,1,1,0,1,0,1,44.50948029563954,40.17885352616499
725,myrealty,129541,120000,76,3,8,9,Panel,New/Excellent Condition,1,0,1,1,1,0,1,1,1,44.57132143359192,40.22526885200318
726,myrealty,129590,200000,125,3,3,3,Monolit,New/Excellent Condition,1,1,0,0,1,0,1,0,1,44.50480034779916,40.196026606810655
727,myrealty,129299,199000,66,2,5,14,Monolit,New/Excellent Condition,1,1,1,1,1,0,1,0,1,44.457979422619005,40.17534841784899
728,myrealty,129294,190000,88,3,4,9,Panel,New/Excellent Condition,2,0,1,1,1,0,1,0,0,44.52473536231635,40.20625843913501
729,myrealty,129148,275000,108,3,9,14,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909
730,myrealty,129131,120000,64,2,4,10,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.52706263472466,40.205140244623664
731,myrealty,129127,795500,175,4,5,18,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.51863665459219,40.17606564344017
732,myrealty,130137,1000000,121,4,4,12,Monolit,New/Excellent Condition,2,1,1,1,1,1,1,0,1,44.51642634119875,40.18161375666288
733,myrealty,129105,188000,90,3,5,15,Monolit,Needs Renovation/Repair,1,1,0,0,0,0,0,0,0,44.509269992836,40.20967865714541
734,myrealty,129837,190000,75,3,11,15,Monolit,New/Excellent Condition,2,1,1,1,1,1,1,0,0,44.49168335,40.21148855
735,myrealty,128740,189000,90,3,4,14,Monolit,Needs Renovation/Repair,1,1,0,0,0,0,0,0,0,44.509269992836,40.20967865714541
736,myrealty,128680,275000,50,3,9,9,Panel,New/Excellent Condition,1,0,0,1,1,0,1,0,1,44.51166722152143,40.182206184659805
737,myrealty,128631,225000,90,3,3,6,Monolit,New/Excellent Condition,3,1,1,1,1,0,1,0,1,44.48842560030741,40.19502146089586
738,myrealty,128559,260000,113,3,10,12,Monolit,Needs Renovation/Repair,2,1,0,0,0,0,0,0,0,44.50824234549154,40.20230021885149
739,myrealty,128571,81000,34,1,5,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.48842560030741,40.19502146089586
740,myrealty,128722,830000,160,4,7,9,Monolit,New/Excellent Condition,2,1,1,1,1,1,1,0,1,44.51467793334746,40.18220208362412
741,myrealty,128493,200000,98,3,5,5,Other,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.521708950000004,40.16713265
742,myrealty,128481,345000,100,2,9,12,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.499472776670245,40.180107053322125
743,myrealty,137852,290000,63,2,6,14,Monolit,New/Excellent Condition,1,1,1,0,1,0,0,0,0,44.51863665459219,40.17606564344017
744,myrealty,128628,450000,168,4,3,4,Stone,Good Condition,1,0,1,1,1,0,1,0,1,44.5129618594638,40.19399679221862
745,myrealty,128440,250000,117,3,2,13,Monolit,Needs Renovation/Repair,2,1,0,0,0,0,0,0,0,44.4972968,40.20489739999999
746,myrealty,128396,360000,73,2,16,18,Monolit,Needs Renovation/Repair,1,1,0,0,0,0,0,0,0,44.5074118246583,40.184754985885355
747,myrealty,137626,155000,77,3,6,17,Monolit,New/Excellent Condition,1,1,1,0,1,0,0,0,0,44.5902935,40.18955105
748,myrealty,139646,170000,65,3,6,11,Panel,New/Excellent Condition,1,0,1,0,1,0,0,0,0,44.51023319136248,40.171870020098616
749,myrealty,128781,355000,95,3,4,4,Stone,New/Excellent Condition,2,0,0,1,1,1,1,0,1,44.51181945133735,40.183313571671
750,myrealty,128548,430000,142,4,2,12,Monolit,New/Excellent Condition,2,1,0,1,1,0,1,0,1,44.50987445736802,40.09818746034688
751,myrealty,128302,192000,82,4,6,14,Panel,New/Excellent Condition,2,0,1,0,1,0,1,0,1,44.5100301,40.1504564
752,myrealty,128273,430000,113,4,2,5,Stone,New/Excellent Condition,2,0,0,1,1,0,0,0,1,44.519048808509375,40.177015330930764
753,myrealty,128297,390000,105,3,9,15,Monolit,New/Excellent Condition,2,1,1,1,1,0,1,0,1,44.49082633472604,40.19822318396341
754,myrealty,128202,450000,113,3,3,4,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.50523170804844,40.19493042144863
755,myrealty,128387,795000,259,5,3,5,Stone,New/Excellent Condition,4,0,0,0,0,0,0,0,0,44.5129618594638,40.19399679221862
756,myrealty,128041,235000,100,4,5,12,Panel,New/Excellent Condition,2,0,0,0,0,0,0,0,0,44.51642634119875,40.18161375666288
757,myrealty,128008,400000,162,4,3,4,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.51406057333508,40.190047324583134
758,myrealty,128007,470000,150,3,4,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.5180200101794,40.18203709652422
759,myrealty,128006,350000,160,4,5,5,Stone,New/Excellent Condition,2,0,0,0,0,0,0,0,0,44.51181945133735,40.183313571671
760,myrealty,127999,185000,83,3,2,9,Monolit,New/Excellent Condition,2,1,1,0,0,1,1,1,1,44.48439985,40.14520375
761,myrealty,127961,310000,87,3,1,10,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.51181945133735,40.183313571671
762,myrealty,127957,290000,70,3,3,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.5180200101794,40.18203709652422
763,myrealty,127956,275000,76,2,4,12,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.505052000470215,40.183781674798254
764,myrealty,127952,310000,76,3,5,5,Stone,New/Excellent Condition,1,0,0,0,1,0,1,0,1,44.51548071604492,40.190139066908706
765,myrealty,127933,90000,74,2,1,10,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.4972968,40.20489739999999
766,myrealty,127897,90000,50,2,6,12,Other,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.474392138424626,40.198846692958135
767,myrealty,136891,146000,67,2,11,14,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.49082633472604,40.19822318396341
768,myrealty,127872,87000,96,2,5,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.468463099999994,40.199323
769,myrealty,127826,350000,158,4,5,17,Monolit,New/Excellent Condition,3,1,1,1,1,1,0,0,1,44.54525010967713,40.21709428773493
770,myrealty,127811,296000,132,4,3,5,Stone,New/Excellent Condition,2,0,0,0,0,0,0,0,0,44.51406057333508,40.190047324583134
771,myrealty,131701,362100,123,3,5,18,Monolit,New/Excellent Condition,1,1,0,1,1,0,1,0,1,44.51583117054371,40.17148024125946
772,myrealty,127760,138000,40,2,11,11,Panel,New/Excellent Condition,1,0,0,1,1,0,0,0,1,44.505052000470215,40.183781674798254
773,myrealty,127740,350000,100,3,5,5,Stone,New/Excellent Condition,1,0,0,1,1,0,0,0,1,44.514048989347714,40.1861605885798
774,myrealty,127737,242599,105,3,4,14,Monolit,Needs Renovation/Repair,2,1,1,0,0,0,0,0,0,44.499472776670245,40.180107053322125
775,myrealty,127733,306000,75,2,2,5,Stone,Good Condition,1,0,0,0,0,0,0,1,0,44.51863665459219,40.17606564344017
776,myrealty,128383,175000,85,4,1,9,Panel,New/Excellent Condition,1,0,0,1,1,0,0,0,0,44.51413593557797,40.210664400899944
777,myrealty,127685,430000,113,4,3,5,Stone,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.519048808509375,40.177015330930764
778,myrealty,127681,135000,40,2,12,12,Panel,New/Excellent Condition,1,0,0,0,0,0,0,0,0,44.505052000470215,40.183781674798254
779,myrealty,128384,122500,40,2,13,18,Monolit,New/Excellent Condition,1,1,0,1,1,0,1,0,0,44.48439985,40.14520375
780,myrealty,131699,435000,87,3,3,6,Stone,New/Excellent Condition,1,0,0,1,1,0,1,0,1,44.5215976,40.18607885
781,myrealty,127612,133000,82,3,4,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.48023076128606,40.14596510603376
782,myrealty,127576,108000,36,1,4,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.50384769146143,40.19855807840442
783,myrealty,127593,230000,95,3,3,9,Monolit,New/Excellent Condition,2,1,1,0,1,0,0,0,1,44.48439985,40.14520375
784,myrealty,127479,100000,65,3,1,12,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.51488777979646,40.16624129129846
785,myrealty,127477,160000,107,4,11,12,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.4672332201912,40.19625664909909
786,myrealty,127456,135000,55,2,6,10,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.501454103422454,40.1775189895369
787,myrealty,127451,210000,80,3,12,16,Other,Needs Renovation/Repair,1,1,0,0,0,0,0,0,0,44.520265311668524,40.1995721688172
788,myrealty,127485,235000,210,4,4,4,Stone,New/Excellent Condition,3,0,0,1,1,0,1,0,1,44.48842560030741,40.19502146089586
789,myrealty,127282,1200000,220,4,5,5,Stone,New/Excellent Condition,2,0,0,1,1,0,1,0,1,44.5180200101794,40.18203709652422
790,myrealty,127280,115000,70,2,2,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.50164222859443,40.19625902492543
791,myrealty,127781,380000,265,5,1,4,Stone,New/Excellent Condition,2,0,0,1,1,0,1,1,1,44.520265311668524,40.1995721688172
792,myrealty,127247,175000,96,3,1,12,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.50759201950419,40.19012669592037
793,myrealty,127244,149000,98,3,4,4,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.51240035,40.1775186
794,myrealty,127210,320000,114,3,8,14,Monolit,New/Excellent Condition,2,1,1,1,0,1,1,0,0,44.489355959454166,40.21403837276494
795,myrealty,127177,430000,128,3,5,8,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.505052000470215,40.183781674798254
796,myrealty,127095,370000,150,4,4,15,Monolit,New/Excellent Condition,2,1,0,0,0,0,0,0,0,44.51872985,40.204131149999995
797,myrealty,127011,372000,90,4,7,15,Monolit,New/Excellent Condition,1,1,1,1,1,0,1,0,1,44.51863665459219,40.17606564344017
798,myrealty,126849,306000,73,2,4,5,Stone,Good Condition,1,0,0,0,0,0,0,0,0,44.5215976,40.18607885
799,myrealty,126826,93000,78,2,4,4,Monolit,Needs Renovation/Repair,1,1,1,0,0,0,0,0,0,44.552282393219535,40.19046429667407
800,myrealty,126823,270000,225,4,4,4,Monolit,Needs Renovation/Repair,3,1,1,0,0,0,0,0,0,44.552282393219535,40.19046429667407
801,myrealty,126749,550000,340,6,5,6,Monolit,New/Excellent Condition,4,1,0,1,1,0,0,0,1,44.49978402004816,40.19794363418706
802,myrealty,126583,160000,78,3,8,14,Panel,Good Condition,1,0,0,0,0,0,0,0,0,44.52003469603711,40.17296185385123
803,myrealty,126571,180000,55,2,1,7,Monolit,New/Excellent Condition,1,1,0,0,0,0,0,0,0,44.50523170804844,40.19493042144863
804,myrealty,126568,125000,77,3,7,10,Other,Good Condition,1,0,0,0,0,0,0,0,0,44.52432870986529,40.20080526689522
805,myrealty,126554,240000,45,2,5,17,Monolit,New/Excellent Condition,1,1,1,1,1,0,0,0,1,44.51959732658925,40.20241187184684
