,source,id,price,area,rooms,floor,storeys,building_type,latitude,longitude,new_building,condition,bathroom_count,F_Security,F_Elevator,F_Heating System,F_Internet,F_Balcony,F_Furniture,F_Air Conditioner
1132,bnakaran,d117458,720000.0,149,3,4,4,Stone,44.518509318771,40.18907388139,0,Good Condition,1,0,0,0,0,0,0,0
1133,bnakaran,d116653,310000.0,102,3,1,5,Other,44.512879,40.17787,0,Good Condition,1,0,0,1,0,0,0,0
1134,bnakaran,d117438,225000.0,76,3,2,4,Stone,44.504646354492,40.191902191247,0,New/Excellent Condition,1,0,0,0,0,0,0,1
1135,bnakaran,d117460,162000.0,89,3,7,10,Monolit,44.530791,40.204558624735,1,Good Condition,2,0,0,0,0,0,0,1
1136,bnakaran,d103808,270000.0,93,3,3,8,Monolit,44.509799957275,40.174900054932,1,Good Condition,1,0,0,0,0,0,0,0
1137,bnakaran,d103592,1500.0,58,2,2,6,Monolit,44.511553642853,40.197276090128,1,New/Excellent Condition,1,1,0,0,0,0,0,0
1138,bnakaran,d114832,700.0,67,2,1,5,Stone,44.49601369,40.20012138,0,Good Condition,1,0,0,0,0,0,0,0
1139,bnakaran,d117439,80000.0,46,2,6,11,Monolit,44.477549986785,40.205032646482,1,Good Condition,1,0,0,0,0,0,0,1
1140,bnakaran,d117441,1250.0,98,3,3,5,Stone,44.517793728896,40.189823415698,0,Good Condition,2,0,0,0,0,0,0,0
1141,bnakaran,d117440,625.0,53,3,9,9,Panel,44.448587849212,40.173915949788,0,New/Excellent Condition,2,0,0,1,0,0,0,1
1142,bnakaran,d116945,2400.0,140,3,7,12,Monolit,44.512879,40.17787,1,Good Condition,2,0,0,0,0,0,0,0
1143,bnakaran,d117412,2.75,57,2,3,5,Stone,44.499216779098,40.20156900035,0,Good Condition,1,0,0,0,0,0,0,0
1144,bnakaran,d117436,135000.0,82,3,2,5,Stone,44.512879,40.17787,0,Good Condition,1,0,0,1,0,0,0,1
1145,bnakaran,d117435,135000.0,96,4,7,9,Panel,44.512879,40.17787,0,Good Condition,1,0,0,0,0,0,0,1
1146,bnakaran,d117427,2200.0,80,3,4,6,Monolit,44.514409152114,40.181298091923,1,Good Condition,1,1,0,0,0,0,0,1
1147,bnakaran,d117433,360000.0,86,3,4,4,Stone,44.517123166656,40.18555817148,0,Good Condition,1,0,0,0,0,0,0,1
1148,bnakaran,d117378,243000.0,92,3,8,12,Panel,44.51325256561,40.181729047825,0,Good Condition,1,0,0,0,0,0,0,1
1149,bnakaran,d117297,229000.0,52,2,4,10,Monolit,44.515032203704,40.179209538007,1,New/Excellent Condition,2,0,0,0,0,0,0,0
1150,bnakaran,d117258,155000.0,80,3,7,16,Panel,44.512879,40.17787,0,Good Condition,1,0,0,0,0,0,0,1
1151,bnakaran,d117430,255000.0,125,4,6,16,Monolit,44.512879,40.17787,1,Good Condition,2,0,0,0,0,0,0,1
1152,bnakaran,d117425,85000.0,56,2,11,12,Panel,44.512879,40.17787,0,Good Condition,1,0,0,0,0,0,0,1
1153,bnakaran,d107232,165000.0,45,2,12,12,Panel,44.518088526458,40.183930968317,0,Good Condition,1,0,0,0,0,0,0,0
1154,bnakaran,d98998,2700.0,170,4,9,12,Monolit,44.512001037598,40.185398101807,1,Good Condition,2,0,0,0,0,0,0,0
1155,bnakaran,d117416,1500.0,65,2,6,10,Monolit,44.512879,40.17787,1,Good Condition,1,0,0,0,0,0,0,1
1156,bnakaran,d117417,1500.0,75,2,6,10,Monolit,44.514721067459,40.179209537569,1,Good Condition,1,0,0,0,0,0,0,0
1157,bnakaran,d103739,480000.0,89,2,4,6,Stone,44.513500213623,40.187999725342,0,New/Excellent Condition,1,0,0,0,0,0,0,0
1158,bnakaran,d117411,164900.0,87,3,4,4,Stone,44.493371287033,40.199485647507,0,Needs Renovation/Repair,2,0,0,1,0,0,0,1
1159,bnakaran,d117408,345000.0,84,3,12,16,Monolit,44.511424,40.185194,1,Good Condition,1,1,0,0,0,0,0,0
1160,bnakaran,d117403,91000.0,67,2,3,9,Panel,44.583026093254,40.216669267644,0,Good Condition,1,0,0,0,0,0,0,1
1161,bnakaran,d73884,520000.0,156,4,9,17,Monolit,44.526699066162,40.176898956299,1,Good Condition,1,0,0,0,0,0,0,1
1162,bnakaran,d102111,560000.0,188,4,4,5,Stone,44.514392855786,40.183022855957,0,Good Condition,3,1,0,0,0,0,0,1
1163,bnakaran,d117398,350000.0,100,3,4,4,Stone,44.512879,40.17787,0,Needs Renovation/Repair,1,0,0,1,0,0,0,1
1164,bnakaran,d117397,245000.0,81,3,9,12,Panel,44.518637,40.183092,0,Good Condition,1,0,0,0,0,0,0,1
1165,bnakaran,d117268,165000.0,72,3,5,5,Other,44.499108,40.228462,1,Other,1,0,0,1,0,0,0,1
1166,bnakaran,d95156,750000.0,121,3,6,10,Monolit,44.51189773,40.17987763,1,Good Condition,2,1,0,0,0,0,0,1
1167,bnakaran,d96710,85000.0,70,3,1,2,Stone,44.47919182209,40.129382942498,0,Good Condition,1,0,0,0,0,0,0,0
1168,bnakaran,d117394,1100.0,100,3,7,15,Panel,44.506882357147,40.184571825636,0,Good Condition,2,0,0,0,0,0,0,0
1169,bnakaran,d117393,10000.0,397,5,15,15,Monolit,44.512879,40.17787,1,New/Excellent Condition,4,1,0,1,0,0,0,0
1170,bnakaran,d117382,239000.0,95,3,5,5,Stone,44.506406404754,40.185264339858,0,Good Condition,2,0,0,1,0,0,0,1
1171,bnakaran,d117383,312000.0,99,3,4,4,Stone,44.508580830688,40.180067226186,0,Good Condition,1,0,0,0,0,0,0,0
1172,bnakaran,d117381,380000.0,167,5,3,4,Stone,44.523353,40.20878,0,Good Condition,2,0,0,0,0,0,0,0
1173,bnakaran,d117287,90000.0,62,3,10,12,Panel,44.563215956312,40.200331060525,0,Good Condition,2,0,0,0,0,0,0,1
1174,bnakaran,d117379,750.0,90,3,3,5,Stone,44.496125,40.199998,0,Good Condition,1,0,0,0,0,0,0,1
1175,bnakaran,d117375,420000.0,128,4,2,4,Stone,44.518346253967,40.18629874333,0,Good Condition,2,0,0,0,0,0,0,0
1176,bnakaran,d117370,330000.0,140,4,4,4,Stone,44.519554067459,40.178458395285,0,Good Condition,2,0,0,0,0,0,0,0
1177,bnakaran,d117369,2700.0,106,3,6,14,Monolit,44.512664470886,40.179293289847,1,New/Excellent Condition,2,0,0,0,0,0,0,0
1178,bnakaran,d102965,115000.0,67,3,9,9,Panel,44.523599880951,40.204333639776,0,Good Condition,1,0,0,0,0,0,0,0
1179,bnakaran,d107124,190000.0,104,3,11,11,Monolit,44.486430825316,40.152044769353,1,New/Excellent Condition,2,1,0,0,0,0,0,0
1180,bnakaran,d117365,136000.0,90,3,2,5,Stone,44.511631137571,40.158427155871,0,Needs Renovation/Repair,1,0,0,0,0,0,0,0
1181,bnakaran,d117366,212000.0,88,3,10,12,Panel,44.509983136245,40.183281752199,0,Good Condition,1,0,0,1,0,0,0,0
1182,bnakaran,d117356,210000.0,102,3,2,14,Panel,44.529249610991,40.181713967882,0,New/Excellent Condition,2,0,0,0,0,0,0,1
1183,bnakaran,d117355,339000.0,110,4,2,5,Stone,44.512879,40.17787,0,Good Condition,1,0,0,0,0,0,0,1
1184,bnakaran,d110950,55.0,79,3,5,6,Stone,44.518998116255,40.17543057,0,Good Condition,1,0,0,0,0,0,0,0
1185,bnakaran,d117353,550000.0,145,4,2,4,Stone,44.512879,40.17787,0,Good Condition,1,0,0,0,0,0,0,0
1186,bnakaran,d117350,144000.0,62,1,14,16,Panel,44.512879,40.17787,0,Needs Renovation/Repair,1,0,0,1,0,0,0,1
1187,bnakaran,d117352,141000.0,62,2,14,16,Panel,44.512879,40.17787,0,Needs Renovation/Repair,1,0,0,1,0,0,0,1
1188,bnakaran,d117330,400.0,45,1,4,5,Stone,44.474907,40.191808,0,Good Condition,1,0,0,1,0,0,0,1
1189,bnakaran,d117308,2000.0,120,3,2,4,Monolit,44.518509461654,40.181505173952,0,Good Condition,2,0,0,0,0,0,0,0
1190,bnakaran,d107451,460000.0,144,4,1,6,Monolit,44.5087762,40.1968163,1,New/Excellent Condition,2,1,0,0,0,0,0,0
1191,bnakaran,d117331,63000.0,35,2,7,9,Other,44.45918682209,40.21209956369,0,New/Excellent Condition,1,0,0,0,0,0,0,1
1192,bnakaran,d113540,1600.0,65,2,4,8,Monolit,44.50783,40.17787,1,Good Condition,1,0,0,0,0,0,0,0
1193,bnakaran,d114379,480000.0,175,4,10,11,Monolit,44.506465508565,40.198746553231,1,New/Excellent Condition,3,0,0,0,0,0,0,1
1194,bnakaran,d117319,150000.0,59,2,4,4,Stone,44.499012931213,40.201951539453,0,Good Condition,2,0,0,0,0,0,0,0
1195,bnakaran,d117283,1600.0,115,3,9,17,Monolit,44.526124109122,40.177735667931,1,New/Excellent Condition,1,0,0,0,0,0,0,0
1196,bnakaran,d117304,475000.0,182,3,7,11,Monolit,44.489872095275,40.179236059992,1,New/Excellent Condition,1,0,0,0,0,0,0,0
1197,bnakaran,d117311,1350.0,62,2,2,12,Monolit,44.520523,40.20867,1,Good Condition,1,0,0,0,0,0,0,1
1198,bnakaran,d117302,837000.0,186,5,14,16,Monolit,44.505746,40.181887,1,Good Condition,2,0,0,0,0,0,0,1
1199,bnakaran,d117290,1300.0,65,2,9,16,Panel,44.505042,40.179544,0,Good Condition,1,0,0,0,0,0,0,1
1200,bnakaran,d117296,420000.0,128,4,2,4,Stone,44.519154780426,40.186626570425,0,Good Condition,2,0,0,0,0,0,0,0
1201,bnakaran,d117305,1100.0,60,2,13,13,Monolit,44.512879,40.17787,1,New/Excellent Condition,1,0,0,0,0,0,0,0
1202,bnakaran,d117295,185000.0,56,2,5,5,Other,44.518198017197,40.18698008637,0,New/Excellent Condition,1,0,0,0,0,0,0,1
1203,bnakaran,d117294,245000.0,60,2,6,13,Monolit,44.510368499969,40.180799252784,1,New/Excellent Condition,1,0,0,1,0,0,0,1
1204,bnakaran,d115098,400000.0,200,5,1,4,Monolit,44.53970687,40.217931022988,1,Good Condition,2,0,0,0,0,0,0,1
1205,bnakaran,d117282,360000.0,51,3,4,9,Monolit,44.514605931097,40.179286390586,1,Good Condition,1,0,0,0,0,0,0,0
1206,bnakaran,d117275,670000.0,160,4,8,10,Monolit,44.503835507934,40.192051533575,1,Good Condition,3,1,0,0,0,0,0,1
1207,bnakaran,d117239,112000.0,53,2,1,9,Panel,44.518283253967,40.167675230958,0,New/Excellent Condition,1,0,0,1,0,0,0,0
1208,bnakaran,d117277,375000.0,155,4,10,14,Monolit,44.518477084656,40.209538,1,Good Condition,2,0,0,0,0,0,0,1
1209,bnakaran,d117232,135000.0,62,3,5,5,Stone,44.495910423279,40.199841689652,0,Good Condition,1,0,0,0,0,0,0,1
1210,bnakaran,d117259,182000.0,61,2,6,11,Monolit,44.520523,40.20867,1,Good Condition,1,0,0,0,0,0,0,0
1211,bnakaran,d117262,140000.0,74,2,2,3,Other,44.520254779099,40.208670001255,0,Good Condition,1,0,0,0,0,0,0,1
1212,bnakaran,d117257,179000.0,80,3,8,13,Panel,44.519388718243,40.180894169067,0,Good Condition,1,0,0,0,0,0,0,1
1213,bnakaran,d117253,1125.0,82,2,10,15,Monolit,44.500180591713,40.192329538832,1,New/Excellent Condition,1,0,0,0,0,0,0,1
1214,bnakaran,d117244,2500.0,105,3,8,8,Monolit,44.513636675917,40.182244439629,1,New/Excellent Condition,2,0,0,0,0,0,0,0
1215,bnakaran,d104119,1700.0,64,2,12,15,Monolit,44.510597,40.180295,1,Good Condition,1,1,0,0,0,0,0,0
1216,bnakaran,d115784,1100.0,76,3,12,14,Monolit,44.503707,40.17051,1,Good Condition,1,0,0,0,0,0,0,0
1217,bnakaran,d117243,1300.0,80,2,5,5,Stone,44.510849,40.173039,0,Good Condition,1,0,0,0,0,0,0,1
1218,bnakaran,d106112,1600.0,100,3,4,9,Monolit,44.510822,40.176416,1,Good Condition,2,1,0,0,0,0,0,0
1219,bnakaran,d117231,1000.0,42,1,6,6,Stone,44.518631279643,40.180839929529,0,Good Condition,1,0,0,0,0,0,0,0
1220,bnakaran,d117223,300000.0,86,3,10,11,Monolit,44.511200611114,40.181599187099,0,Good Condition,2,0,0,0,0,0,0,1
1221,bnakaran,d117226,1150000.0,149,4,4,8,Monolit,44.514355507934,40.181701317653,1,Good Condition,2,0,0,0,0,0,0,1
1222,bnakaran,d117228,205000.0,103,3,2,6,Stone,44.499948354491,40.196865777081,0,Good Condition,1,0,0,0,0,0,0,0
1223,bnakaran,d117177,875.0,86,3,4,14,Panel,44.481479376554,40.201831437826,0,Good Condition,1,0,0,0,0,0,0,1
1224,bnakaran,d117188,1400.0,89,3,7,10,Panel,44.517799377441,40.178798675537,0,Good Condition,1,0,0,0,0,0,0,0
1225,bnakaran,d117213,180000.0,80,3,7,10,Panel,44.504245148132,40.183272383963,0,Good Condition,1,0,0,0,0,0,0,0
1226,bnakaran,d117214,2000.0,130,3,6,14,Monolit,44.517016993362,40.182541379614,1,Good Condition,2,0,0,0,0,0,0,0
1227,bnakaran,d117211,172000.0,75,3,4,9,Panel,44.512879,40.17787,0,Good Condition,2,0,0,0,0,0,0,0
1228,bnakaran,d117206,575.0,68,2,3,9,Panel,44.569971850539,40.196359488834,0,Good Condition,1,0,0,0,0,0,0,1
1229,bnakaran,d117203,150000.0,73,3,2,9,Panel,44.4952,40.22287,0,Good Condition,2,0,0,0,0,0,0,0
1230,bnakaran,d117204,315000.0,152,5,8,9,Monolit,44.552101135254,40.216800689697,1,Good Condition,2,0,0,0,0,0,0,0
1231,bnakaran,d117201,700.0,50,2,3,5,Stone,44.512715033065,40.164955572628,0,Good Condition,1,0,0,0,0,0,0,1
1232,bnakaran,d117200,1400.0,70,3,10,12,Monolit,44.469356115066,40.190524711751,1,Good Condition,1,0,0,0,0,0,0,0
1233,bnakaran,d117193,1000.0,80,3,1,9,Panel,44.50766,40.178298950195,0,Good Condition,2,0,0,0,0,0,0,0
1234,bnakaran,d64174,1300.0,48,2,10,10,Panel,44.507301330566,40.179298400879,0,New/Excellent Condition,1,0,0,0,0,0,0,0
1235,bnakaran,d116215,8000.0,300,5,9,10,Monolit,44.514355507934,40.181808296728,1,New/Excellent Condition,5,0,0,0,0,0,0,1
1236,bnakaran,d109969,2300.0,130,3,6,14,Monolit,44.51726751,40.18237769,1,Good Condition,2,0,0,0,0,0,0,0
1237,bnakaran,d1128,900.0,48,2,8,10,Panel,44.512879,40.17787,0,Good Condition,1,0,0,0,0,0,0,0
1238,bnakaran,d34210,32.5,40,2,1,11,Panel,44.505500793457,40.180400848389,0,Good Condition,1,0,0,0,0,0,0,0
1239,bnakaran,d109603,1600.0,57,2,1,4,Monolit,44.513198852539,40.181301116943,1,Good Condition,1,0,0,0,0,0,0,0
1240,bnakaran,d103916,2200.0,145,3,5,8,Monolit,44.512879,40.17787,1,Good Condition,1,0,0,0,0,0,0,0
1241,bnakaran,d103147,2600000.0,280,3,8,10,Monolit,44.51088385,40.17641838,1,New/Excellent Condition,2,0,0,0,0,0,0,0
1242,bnakaran,d117922,150000.0,78,2,4,10,Monolit,44.49948248941,40.180918819905,0,Needs Renovation/Repair,1,0,0,1,0,0,0,1
1243,bnakaran,d93008,260000.0,90,3,3,5,Stone,44.48402958,40.19254093,0,Good Condition,2,0,0,0,0,0,0,1
1244,bnakaran,d117922,150000.0,78,2,4,10,Monolit,44.49948248941,40.180918819905,0,Needs Renovation/Repair,1,0,0,1,0,0,0,1
1245,bnakaran,d117893,3500.0,180,4,3,9,Monolit,44.514441338623,40.18171777655,1,Good Condition,2,0,0,0,0,0,0,1
1246,bnakaran,d117920,68500.0,35,2,9,9,Panel,44.440200805664,40.177501678467,0,New/Excellent Condition,1,0,0,0,0,0,0,1
